Title,Disaster Number,Incident End Date,Incident Begin Date,Multiple Disaster,Duration
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,185,1964-12-29T00:00:00.000Z,1964-12-29T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,185,1964-12-29T00:00:00.000Z,1964-12-29T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,183,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,185,1964-12-29T00:00:00.000Z,1964-12-29T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,183,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,183,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,185,1964-12-29T00:00:00.000Z,1964-12-29T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,184,1964-12-24T00:00:00.000Z,1964-12-24T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,185,1964-12-29T00:00:00.000Z,1964-12-29T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",187,1965-01-18T00:00:00.000Z,1965-01-18T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",187,1965-01-18T00:00:00.000Z,1965-01-18T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",187,1965-01-18T00:00:00.000Z,1965-01-18T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
HEAVY RAINS & FLOODING,186,1964-12-31T00:00:00.000Z,1964-12-31T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
FLOODING,188,1965-04-11T00:00:00.000Z,1965-04-11T00:00:00.000Z,False,1
"SEVERE STORMS, HEAVY RAINS & FLOODING",187,1965-01-18T00:00:00.000Z,1965-01-18T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,191,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",192,1965-04-21T00:00:00.000Z,1965-04-21T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & SEVERE STORMS,189,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
TORNADOES & SEVERE STORMS,190,1965-04-14T00:00:00.000Z,1965-04-14T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,197,1965-05-26T00:00:00.000Z,1965-05-26T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,199,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
EARTHQUAKE,196,1965-05-11T00:00:00.000Z,1965-05-11T00:00:00.000Z,False,1
TORNADOES & FLOODING,199,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,198,1965-06-14T00:00:00.000Z,1965-06-14T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
FLOODING,197,1965-05-26T00:00:00.000Z,1965-05-26T00:00:00.000Z,False,1
TORNADOES & FLOODING,199,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
EARTHQUAKE,196,1965-05-11T00:00:00.000Z,1965-05-11T00:00:00.000Z,False,1
EARTHQUAKE,196,1965-05-11T00:00:00.000Z,1965-05-11T00:00:00.000Z,False,1
FLOODING,198,1965-06-14T00:00:00.000Z,1965-06-14T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
TORNADOES & FLOODING,199,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
EARTHQUAKE,196,1965-05-11T00:00:00.000Z,1965-05-11T00:00:00.000Z,False,1
TORNADOES & FLOODING,199,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
FLOODING,195,1965-05-10T00:00:00.000Z,1965-05-10T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",194,1965-04-25T00:00:00.000Z,1965-04-25T00:00:00.000Z,True,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,197,1965-05-26T00:00:00.000Z,1965-05-26T00:00:00.000Z,False,1
FLOODING,193,1965-04-22T00:00:00.000Z,1965-04-22T00:00:00.000Z,False,1
FLOODING,198,1965-06-14T00:00:00.000Z,1965-06-14T00:00:00.000Z,False,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
"TORNADOES, SEVERE STORMS & FLOODING",200,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
TORNADOES & FLOODING,199,1965-06-19T00:00:00.000Z,1965-06-19T00:00:00.000Z,True,1
