"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000607950","AIR","PR0000007213700006","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110000618564","AIR","PR0000007211300054","AIR MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110000618564","AIRS/AFS","7211300054","AIR MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","4953","PRIMARY","REFUSE SYSTEMS"
"110000618564","ICIS","33308","FORMAL ENFORCEMENT ACTION","4953","PRIMARY","REFUSE SYSTEMS"
"110000719848","NPDES","PR0022781","ICIS-NPDES NON-MAJOR","4941","PRIMARY","WATER SUPPLY"
"110000735679","NPDES","PR0000892","ICIS-NPDES MAJOR","3274","PRIMARY","LIME"
"110000735679","ICIS","40047","FORMAL ENFORCEMENT ACTION","3274","SECONDARY","LIME"
"110000735679","ICIS","40047","FORMAL ENFORCEMENT ACTION","1422","PRIMARY","CRUSHED AND BROKEN LIMESTONE"
"110000739513","NPDES","PRR053076","STORM WATER INDUSTRIAL","3613","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110000739513","NPDES","PRR053076","ICIS-NPDES NON-MAJOR","3613","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110000739540","NCDB","I02#200004100003  1","COMPLIANCE ACTIVITY","3624","PRIMARY","CARBON AND GRAPHITE PRODUCTS"
"110000739568","AIRS/AFS","7209100021","AIR MINOR","3399","PRIMARY","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000739568","AIR","PR0000007209100021","AIR MINOR","3399","PRIMARY","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000739568","NCDB","I02#199508159721  1","COMPLIANCE ACTIVITY","3399","PRIMARY","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000739577","TRIS","00701DVSGCSTATE","TRI REPORTER","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110000739577","ICIS","44317","FORMAL ENFORCEMENT ACTION","3842","SECONDARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110000739577","ICIS","44317","FORMAL ENFORCEMENT ACTION","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000739577","ICIS","44317","FORMAL ENFORCEMENT ACTION","2836","SECONDARY","BIOLOGICAL PRODUCTS, EXCEPT DIAGNOSTIC SUBSTANCES"
"110000739595","AIR","PR0000007208500032","AIR MINOR","2046","PRIMARY","WET CORN MILLING"
"110000739595","AIRS/AFS","7208500032","AIR MINOR","2046","PRIMARY","WET CORN MILLING"
"110000744507","NCDB","I02#199405055022  1","COMPLIANCE ACTIVITY","4953","PRIMARY","REFUSE SYSTEMS"
"110000744507","NCDB","I02#200009210003  1","COMPLIANCE ACTIVITY","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000744696","NCDB","I02#199211184549  1","COMPLIANCE ACTIVITY","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","NPDES","PRR05BK21","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","AIRS/AFS","7206900007","AIR MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","NPDES","PRR053098","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","NPDES","PRR05BK21","ICIS-NPDES MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","AIR","PR0000007206900007","AIR MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","NPDES","PRR053098","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744696","ICIS","2658773","ENFORCEMENT/COMPLIANCE ACTIVITY","2834","SECONDARY","PHARMACEUTICAL PREPARATIONS"
"110000744703","TRIS","00671NTLPRPOBOX","TRI REPORTER","3679","PRIMARY","ELECTRONIC COMPONENTS, NOT ELSEWHERE CLASSIFIED"
"110000744703","ICIS","2659234","FORMAL ENFORCEMENT ACTION","3577","SECONDARY","COMPUTER PERIPHERAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110000744703","ICIS","2659234","ENFORCEMENT/COMPLIANCE ACTIVITY","3577","SECONDARY","COMPUTER PERIPHERAL EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110000744712","ICIS","2654685","ENFORCEMENT/COMPLIANCE ACTIVITY","2834","SECONDARY","PHARMACEUTICAL PREPARATIONS"
"110000744712","NCDB","I02#199103211980  2","COMPLIANCE ACTIVITY","2833","PRIMARY","MEDICINAL CHEMICALS AND BOTANICAL PRODUCTS"
"110000744712","ICIS","2654685","FORMAL ENFORCEMENT ACTION","2834","SECONDARY","PHARMACEUTICAL PREPARATIONS"
"110000744712","NCDB","I02#1996043010770 2","COMPLIANCE ACTIVITY","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744712","NCDB","I02#1996050110901 1","COMPLIANCE ACTIVITY","2833","PRIMARY","MEDICINAL CHEMICALS AND BOTANICAL PRODUCTS"
"110000744712","NCDB","I02#200009220003  1","COMPLIANCE ACTIVITY","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744730","TRIS","00791XLXNCRTE90","TRI REPORTER","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744730","NCDB","I02#1997081914303 1","COMPLIANCE ACTIVITY","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744730","NPDES","PRR05BZ16","ICIS-NPDES MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744730","NPDES","PRR05BZ16","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744730","NPDES","PR0022004","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000744749","NCDB","I02#1999092015455 1","COMPLIANCE ACTIVITY","4911","PRIMARY","ELECTRIC SERVICES"
"110000744749","AIRS/AFS","7212700028","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110000744749","NPDES","PR0000698","ICIS-NPDES MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110000744749","AIR","PR0000007212700028","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110000744749","ICIS","6386912","ENFORCEMENT/COMPLIANCE ACTIVITY","4911","SECONDARY","ELECTRIC SERVICES"
"110000744749","NCDB","I02#1999092015455 2","COMPLIANCE ACTIVITY","4911","PRIMARY","ELECTRIC SERVICES"
"110000744749","NCDB","I02#2001073110303 1","COMPLIANCE ACTIVITY","4911","PRIMARY","ELECTRIC SERVICES"
"110000747531","ICIS","40866","FORMAL ENFORCEMENT ACTION","2833","PRIMARY","MEDICINAL CHEMICALS AND BOTANICAL PRODUCTS"
"110000747531","NPDES","PRR053100","STORM WATER INDUSTRIAL","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000747531","NCDB","I02#200003160003  1","COMPLIANCE ACTIVITY","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000747531","NPDES","PRR053100","ICIS-NPDES NON-MAJOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000747531","TRIS","00658JNSSNHCO2B","TRI REPORTER","2833","PRIMARY","MEDICINAL CHEMICALS AND BOTANICAL PRODUCTS"
"110000747531","TRIS","00658JNSSNHCO2B","TRI REPORTER","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000747540","TRIS","00701GHBSSPOBOX","TRI REPORTER","3143","PRIMARY","MEN'S FOOTWEAR, EXCEPT ATHLETIC"
"110000747559","NCDB","I02#1997081914303 2","COMPLIANCE ACTIVITY","2844","PRIMARY","PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS"
"110000747559","ICIS","40697","FORMAL ENFORCEMENT ACTION","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000747559","TRIS","00791RDCNCRD3KM","TRI REPORTER","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000748175","AIRS/AFS","7203300052","AIR MINOR","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110000748175","NPDES","PR0025305","ICIS-NPDES MAJOR","5172","PRIMARY","PETROLEUM AND PETROLEUM PRODUCTS WHOLESALERS, EXCEPT BULK STATIONS AND TERMINALS"
"110000748175","AIR","PR0000007203300052","AIR SYNTHETIC MINOR","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110000757208","NPDES","PR0026531","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110000757208","NPDES","PR0026531","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110000757208","NPDES","PR0026531","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110000850892","AIRS/AFS","7203500005","AIR MINOR","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000850892","NCDB","I02#19980604007   1","COMPLIANCE ACTIVITY","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000850892","ICIS","40812","FORMAL ENFORCEMENT ACTION","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000850892","NPDES","PRU080130","ICIS-NPDES UNPERMITTED","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110000850892","AIR","PR0000007203500005","AIR MINOR","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000850892","NPDES","PRR053114","ICIS-NPDES NON-MAJOR","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000850892","NPDES","PRR053114","STORM WATER INDUSTRIAL","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000850918","TRIS","00784CLGTPRDNO3","TRI REPORTER","2841","PRIMARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110000850918","TRIS","00784CLGTPRDNO3","TRI REPORTER","2834","SECONDARY","PHARMACEUTICAL PREPARATIONS"
"110000851613","NCDB","I02#2000072712464 1","COMPLIANCE ACTIVITY","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000851613","NCDB","I02#2000080914684 1","COMPLIANCE ACTIVITY","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000851613","NPDES","PRU080079","ICIS-NPDES UNPERMITTED","9999","PRIMARY","NONCLASSIFIABLE ESTABLISHMENTS"
"110000851613","TRIS","00958LNPNTMINIL","TRI REPORTER","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000851613","NCDB","I02#19920828A2002 1","COMPLIANCE ACTIVITY","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000852863","AIRS/AFS","7205500002","AIR MINOR","2874","PRIMARY","PHOSPHATIC FERTILIZERS"
"110000852863","NPDES","PRR053097","STORM WATER INDUSTRIAL","2875","PRIMARY","FERTILIZERS, MIXING ONLY"
"110000852863","AIR","PR0000007205500002","AIR MINOR","2874","PRIMARY","PHOSPHATIC FERTILIZERS"
"110000852863","NPDES","PRR053097","ICIS-NPDES NON-MAJOR","2875","PRIMARY","FERTILIZERS, MIXING ONLY"
"110000858849","AIR","PR0000007209100014","AIR MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000858849","AIRS/AFS","7209100014","AIR MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110000858858","TRIS","00662TDRFTRD112","TRI REPORTER","3143","PRIMARY","MEN'S FOOTWEAR, EXCEPT ATHLETIC"
"110000858885","TRIS","00926VLCCHPRRD1","TRI REPORTER","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000858894","TRIS","00656TXCNDBOPEN","TRI REPORTER","2992","PRIMARY","LUBRICATING OILS AND GREASES"
"110000858894","NPDES","PR0021024","ICIS-NPDES MAJOR","5171","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110000858901","TRIS","00791TNKFTSTATE","TRI REPORTER","3149","PRIMARY","FOOTWEAR, EXCEPT RUBBER, NOT ELSEWHERE CLASSIFIED"
"110000858901","ICIS","44356","FORMAL ENFORCEMENT ACTION","3149","PRIMARY","FOOTWEAR, EXCEPT RUBBER, NOT ELSEWHERE CLASSIFIED"
"110000906814","NPDES","PR0023795","ICIS-NPDES MAJOR","4952","PRIMARY","SEWERAGE SYSTEMS"
"110000906814","ICIS","2656610","FORMAL ENFORCEMENT ACTION","4952","SECONDARY","SEWERAGE SYSTEMS"
"110000906814","NPDES","PR0023795","POTW","4952","PRIMARY","SEWERAGE SYSTEMS"
"110000906814","NPDES","PR0023795","NPDES PRETREATMENT PROGRAM","4952","PRIMARY","SEWERAGE SYSTEMS"
"110000907920","ICIS","32119","FORMAL ENFORCEMENT ACTION","4953","PRIMARY","REFUSE SYSTEMS"
"110000907957","TRIS","00795CRBGNCARRI","TRI REPORTER","3625","SECONDARY","RELAYS AND INDUSTRIAL CONTROLS"
"110000907957","TRIS","00795CRBGNCARRI","TRI REPORTER","3643","PRIMARY","CURRENT-CARRYING WIRING DEVICES"
"110000917312","TRIS","00771CNSMRRD183","TRI REPORTER","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110001133835","TRIS","00657LYMPCPR20K","TRI REPORTER","2259","PRIMARY","KNITTING MILLS, NOT ELSEWHERE CLASSIFIED"
"110001133835","NCDB","I02#199208250587  3","COMPLIANCE ACTIVITY","2322","PRIMARY","MEN'S AND BOYS' UNDERWEAR AND NIGHTWEAR"
"110001133835","TRIS","00657LYMPCPR20K","TRI REPORTER","2254","PRIMARY","KNIT UNDERWEAR AND NIGHTWEAR MILLS"
"110001133835","NCDB","I02#19920825A2001 3","COMPLIANCE ACTIVITY","2299","PRIMARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110001133835","NCDB","I02#199607110001  1","COMPLIANCE ACTIVITY","2322","PRIMARY","MEN'S AND BOYS' UNDERWEAR AND NIGHTWEAR"
"110001133835","ICIS","40666","FORMAL ENFORCEMENT ACTION","2254","PRIMARY","KNIT UNDERWEAR AND NIGHTWEAR MILLS"
"110001133835","NCDB","I02#199208250587  3","COMPLIANCE ACTIVITY","2329","SECONDARY","MEN'S AND BOYS' CLOTHING, NOT ELSEWHERE CLASSIFIED"
"110001133835","TRIS","00657LYMPCPR20K","TRI REPORTER","2257","PRIMARY","WEFT KNIT FABRIC MILLS"
"110001142451","TRIS","00949STNNCROAD8","TRI REPORTER","3085","SECONDARY","PLASTICS BOTTLES"
"110001142451","TRIS","00949STNNCROAD8","TRI REPORTER","2842","SECONDARY","SPECIALTY CLEANING, POLISHING, AND SANITATION PREPARATIONS"
"110001142451","TRIS","00949STNNCROAD8","TRI REPORTER","2869","SECONDARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110001142451","TRIS","00949STNNCROAD8","TRI REPORTER","2841","PRIMARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110001142451","NCDB","I02#19920824A2001 2","COMPLIANCE ACTIVITY","2841","PRIMARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110001142488","NPDES","PRR053103","ICIS-NPDES NON-MAJOR","3643","PRIMARY","CURRENT-CARRYING WIRING DEVICES"
"110001142488","NPDES","PRR053103","STORM WATER INDUSTRIAL","3643","PRIMARY","CURRENT-CARRYING WIRING DEVICES"
"110001142898","AIRS/AFS","7212500005","AIR MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110001142898","AIR","PR0000007212500005","AIR MINOR","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110001142905","TRIS","00661PRLSSHWYNO","TRI REPORTER","3353","PRIMARY","ALUMINUM SHEET, PLATE, AND FOIL"
"110001142950","NCDB","I02#200002160003  2","COMPLIANCE ACTIVITY","3714","PRIMARY","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110001142969","NCDB","I02#199707150001  1","COMPLIANCE ACTIVITY","3643","PRIMARY","CURRENT-CARRYING WIRING DEVICES"
"110001142969","NPDES","PRR053013","STORM WATER INDUSTRIAL","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110001142969","TRIS","00694THMSBCABOC","TRI REPORTER","3613","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110001142969","NPDES","PRR053013","ICIS-NPDES NON-MAJOR","3089","PRIMARY","PLASTICS PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110001142978","TRIS","00715SSCPRSABEN","TRI REPORTER","3841","PRIMARY","SURGICAL AND MEDICAL INSTRUMENTS AND APPARATUS"
"110001142996","SSTS","013926PR001","PESTICIDE PRODUCER","2879","UNKNOWN","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110001142996","NCDB","I02#199406025036  1","COMPLIANCE ACTIVITY","2841","PRIMARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110001142996","SSTS","013926PR001","PESTICIDE PRODUCER","2875","UNKNOWN","FERTILIZERS, MIXING ONLY"
"110001142996","SSTS","013926PR001","PESTICIDE PRODUCER","2841","UNKNOWN","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110001142996","ICIS","40425","FORMAL ENFORCEMENT ACTION","2841","PRIMARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110001142996","SSTS","013926PR001","PESTICIDE PRODUCER","5999","UNKNOWN","MISCELLANEOUS RETAIL STORES, NOT ELSEWHERE CLASSIFIED"
"110001142996","NCDB","I02#19890424A2002 2","COMPLIANCE ACTIVITY","2841","PRIMARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110001659722","AIRS/AFS","7201100001","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659722","AIR","PR0000007201100001","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659768","AIRS/AFS","7201700001","AIR MINOR","2095","PRIMARY","ROASTED COFFEE"
"110001659768","AIR","PR0000007201700001","AIR MINOR","2095","PRIMARY","ROASTED COFFEE"
"110001659802","AIR","PR0000007202300003","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659802","AIRS/AFS","7202300003","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659848","AIR","PR0000007203900003","AIR MINOR","2095","PRIMARY","ROASTED COFFEE"
"110001659848","AIRS/AFS","7203900003","AIR MINOR","2095","PRIMARY","ROASTED COFFEE"
"110001659866","AIR","PR0000007207100002","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659866","AIRS/AFS","7207100002","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659893","AIR","PR0000007201300037","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110001659893","AIRS/AFS","7201300037","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110001659900","AIR","PR0000007207700002","AIR MINOR","3281","PRIMARY","CUT STONE AND STONE PRODUCTS"
"110001659900","AIRS/AFS","7207700002","AIR MINOR","3281","PRIMARY","CUT STONE AND STONE PRODUCTS"
"110001659919","TRIS","00671LFSVRHIGHW","TRI REPORTER","2067","PRIMARY","CHEWING GUM"
"110001659919","NPDES","PR0023248","ICIS-NPDES MAJOR","2067","PRIMARY","CHEWING GUM"
"110001659919","ICIS","42570","FORMAL ENFORCEMENT ACTION","2067","PRIMARY","CHEWING GUM"
"110001659928","AIR","PR0000007208570002","AIR MINOR","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110001659928","AIRS/AFS","7208570002","AIR MINOR","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110001659937","AIRS/AFS","7209300003","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110001659937","AIR","PR0000007209300003","AIR MINOR","3295","PRIMARY","MINERALS AND EARTHS, GROUND OR OTHERWISE TREATED"
"110001659946","AIR","PR0000007209300007","AIR MINOR","2035","PRIMARY","PICKLED FRUITS AND VEGETABLES, VEGETABLE SAUCES AND SEASONINGS, AND SALAD DRESSINGS"
"110001659946","AIRS/AFS","7209300007","AIR MINOR","2035","PRIMARY","PICKLED FRUITS AND VEGETABLES, VEGETABLE SAUCES AND SEASONINGS, AND SALAD DRESSINGS"
"110001659955","AIR","PR0000007209100008","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659955","AIRS/AFS","7209100008","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001659973","AIR","PR0000007209700006","AIR MINOR","2874","PRIMARY","PHOSPHATIC FERTILIZERS"
"110001659973","AIRS/AFS","7209700006","AIR MINOR","2874","PRIMARY","PHOSPHATIC FERTILIZERS"
"110001659982","ICIS","2655783","FORMAL ENFORCEMENT ACTION","5149","SECONDARY","GROCERIES AND RELATED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110001659982","ICIS","2655783","ENFORCEMENT/COMPLIANCE ACTIVITY","5149","SECONDARY","GROCERIES AND RELATED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110001659982","TRIS","00708BMBLBSTREE","TRI REPORTER","2091","PRIMARY","CANNED AND CURED FISH AND SEAFOODS"
"110001660015","AIRS/AFS","7211300003","AIR MINOR","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110001660015","AIR","PR0000007211300003","AIR MINOR","3272","PRIMARY","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK"
"110001660122","AIRS/AFS","7212700006","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001660122","AIR","PR0000007212700006","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001660131","NPDES","PRR053018","STORM WATER INDUSTRIAL","2026","PRIMARY","FLUID MILK"
"110001660131","TRIS","00936SZDRYAVEDE","TRI REPORTER","2026","PRIMARY","FLUID MILK"
"110001660131","NPDES","PRR053018","ICIS-NPDES NON-MAJOR","2026","PRIMARY","FLUID MILK"
"110001660140","AIR","PR0000007212700025","AIR MINOR","5143","PRIMARY","DAIRY PRODUCTS, EXCEPT DRIED OR CANNED"
"110001660140","TRIS","00918NDSTR209ON","TRI REPORTER","2026","PRIMARY","FLUID MILK"
"110001660140","AIRS/AFS","7212700025","AIR MINOR","5143","PRIMARY","DAIRY PRODUCTS, EXCEPT DRIED OR CANNED"
"110001660195","AIRS/AFS","7202170046","AIR MINOR","2952","PRIMARY","ASPHALT FELTS AND COATINGS"
"110001660195","NCDB","I02#19920824A2002 2","COMPLIANCE ACTIVITY","2952","PRIMARY","ASPHALT FELTS AND COATINGS"
"110001660195","NCDB","I02#199707170001  1","COMPLIANCE ACTIVITY","2952","PRIMARY","ASPHALT FELTS AND COATINGS"
"110001660195","AIR","PR0000007202170046","AIR MINOR","2952","PRIMARY","ASPHALT FELTS AND COATINGS"
"110001660202","AIR","PR0000007213300001","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110001660202","AIRS/AFS","7213300001","AIR MINOR","2951","PRIMARY","ASPHALT PAVING MIXTURES AND BLOCKS"
"110001660284","ICIS","43149","FORMAL ENFORCEMENT ACTION","8062","PRIMARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110001660284","ICIS","6386043","FORMAL ENFORCEMENT ACTION","8062","SECONDARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110001660284","ICIS","6386043","ENFORCEMENT/COMPLIANCE ACTIVITY","8062","SECONDARY","GENERAL MEDICAL AND SURGICAL HOSPITALS"
"110001660505","TRIS","00732WSTRNROAD1","TRI REPORTER","2834","PRIMARY","PHARMACEUTICAL PREPARATIONS"
"110001660578","AIRS/AFS","7200500001","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001660578","AIR","PR0000007200500001","AIR MINOR","3273","PRIMARY","READY-MIXED CONCRETE"
"110001660587","AIRS/AFS","7211300008","AIR MINOR","3411","PRIMARY","METAL CANS"
"110001660587","AIR","PR0000007211300008","AIR MINOR","3411","PRIMARY","METAL CANS"
"110001660596","NCDB","I02#199910280003  1","COMPLIANCE ACTIVITY","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110001660596","NCDB","I02#199804300002  1","COMPLIANCE ACTIVITY","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110001660596","NCDB","I02#200003080003  2","COMPLIANCE ACTIVITY","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110001660596","NCDB","I02#19890428A2002 1","COMPLIANCE ACTIVITY","2752","PRIMARY","COMMERCIAL PRINTING, LITHOGRAPHIC"
"110001660603","AIRS/AFS","7207100010","AIR MINOR","1411","PRIMARY","DIMENSION STONE"
"110001660603","AIR","PR0000007207100010","AIR MINOR","1411","PRIMARY","DIMENSION STONE"
"110001661069","TRIS","00731TLLRLCALLE","TRI REPORTER","3275","PRIMARY","GYPSUM PRODUCTS"
"110001661185","AIR","PR0000007201300070","AIR MINOR","2047","SECONDARY","DOG AND CAT FOOD"
"110001661185","AIRS/AFS","7201300070","AIR MINOR","2011","PRIMARY","MEAT PACKING PLANTS"
"110001661185","AIRS/AFS","7201300070","AIR MINOR","2047","SECONDARY","DOG AND CAT FOOD"
"110001661185","AIR","PR0000007201300070","AIR MINOR","2011","PRIMARY","MEAT PACKING PLANTS"
"110001661201","AIR","PR0000007212700700","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110001661201","AIRS/AFS","7212700700","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110001661210","AIRS/AFS","7212700701","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110001661210","AIR","PR0000007212700701","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110001661229","AIR","PR0000007212700720","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
"110001661229","AIRS/AFS","7212700720","AIR MINOR","7539","PRIMARY","AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED"
