"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","AFFILIATION_TYPE","START_DATE","END_DATE","ORG_NAME","ORG_TYPE","DUNS_NUMBER","DIVISION_NAME","PHONE_NUMBER","ALTERNATE_PHONE","FAX_NUMBER","EMAIL_ADDRESS","EIN","STATE_BUSINESS_ID","MAILING_ADDRESS","SUPPLEMENTAL_ADDRESS","CITY_NAME","STATE_CODE","STATE_NAME","POSTAL_CODE","COUNTRY_NAME"
"110000577689","RMP","100000125839","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000577689","RMP","100000125839","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000577812","NPDES","PR0025879","POTW","MAILING ADDRESS","","","PRASA LARES STP","UNKNOWN","","","","","","","","","","","","","","",""
"110000577812","NPDES","PR0025879","ICIS-NPDES MAJOR","MAILING ADDRESS","","","PRASA LARES STP","UNKNOWN","","","","","","","","","","","","","","",""
"110000577812","NPDES","PRL025879","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA LARES WWTP","UNKNOWN","","","","","","","","","","","","","","",""
"110000577812","NPDES","PRL025879","BIOSOLIDS","MAILING ADDRESS","","","PRASA LARES WWTP","UNKNOWN","","","","","","","","","","","","","","",""
"110000580363","TRIS","00605BRNQNPR467","TRI REPORTER","PARENT COMPANY","","","SUIZA DAIRY CORP","PRIVATE","","","","","","","","","","","","","","",""
"110000580390","E-GGRT","1010710","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2011 00:00:00","","INGERSOLL RAND","UNKNOWN","","","3142984819","","","","","","","","","","","",""
"110000580390","TRIS","00612THRMKZENOG","TRI REPORTER","PARENT COMPANY","","","INGERSOLL RAND","PRIVATE","054976795","","","","","","","","","","","","","",""
"110000580390","RCRAINFO","PRD090497959","LQG","OPERATOR","02-JAN-1974 00:00:00","","THERMO KING PUERTO RICO MANUFACTURA INC","PRIVATE","","","","","","","","","","","","","","",""
"110000580390","E-GGRT","1010710","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2015 00:00:00","31-DEC-2015 00:00:00","INGERSOLL RAND","PRIVATE","054976795","","","","","","","","","","","","","",""
"110000580390","RCRAINFO","PRD090497959","LQG","OWNER","01-JAN-1973 00:00:00","","PUERTO RICO INDUSTRIAL DEVELOPMENT CO","STATE","","","787-758-4747","","","","","","","","","","","",""
"110000580407","TRIS","00613CRBGPZENOG","TRI REPORTER","PARENT COMPANY","","","GENERAL ELECTRIC CO (GE CO)","PRIVATE","001367960","","","","","","","","","","","","","",""
"110000580443","TRIS","00617THPJHHIGHW","TRI REPORTER","PARENT COMPANY","","","PFIZER INC","PRIVATE","001326495","","","","","","","","","","","","","",""
"110000580443","RMP","100000148431","RMP REPORTER","PARENT COMPANY","","","PFIZER","UNKNOWN","","","","","","","","","","","","","","",""
"110000580443","RCRAINFO","PRD090398074","LQG","OWNER","15-APR-2003 00:00:00","","PFIZER INC","OTHER","","","8622171576","","","","","","","","","","","",""
"110000580443","RMP","100000148431","RMP REPORTER","OWNER/OPERATOR","","","PFIZER","UNKNOWN","","","","","","","","","","","","","","",""
"110000580489","RMP","100000120638","RMP REPORTER","OWNER/OPERATOR","","","UNION CARBIDE CORPORATION","UNKNOWN","1289008","","","","","","","","","","","","","",""
"110000580489","RMP","100000120638","RMP REPORTER","PARENT COMPANY","","","UNION CARBIDE CORPORATION","UNKNOWN","1289008","","","","","","","","","","","","","",""
"110000580489","TRIS","00624NNCRBRD127","TRI REPORTER","PARENT COMPANY","","","UNION CARBIDE CORP","PRIVATE","001289008","","","","","","","","","","","","","",""
"110000580489","RCRAINFO","PRD980594618","TSD","OWNER","19-DEC-1997 00:00:00","","PENUELAS TECHNOLOGY PARK LLC","PRIVATE","","","","","","","","","","","","","","",""
"110000580489","NPDES","PR0000418","ICIS-NPDES MAJOR","MAILING ADDRESS","","","UNION CARBIDE CARIBE LLC","UNKNOWN","","","","","","","","","","","","","","",""
"110000580489","RCRAINFO","PRD980594618","LQG","OWNER","19-DEC-1997 00:00:00","","PENUELAS TECHNOLOGY PARK LLC","PRIVATE","","","","","","","","","","","","","","",""
"110000580559","TRIS","00639CRBBNSTATE","TRI REPORTER","PARENT COMPANY","","","THE COCA-COLA CO","PRIVATE","003296175","","","","","","","","","","","","","",""
"110000580577","RMP","100000102015","RMP REPORTER","OWNER/OPERATOR","","","BAXTER HEALTHCARE","UNKNOWN","","","","","","","","","","","","","","",""
"110000580577","E-GGRT","1007735","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2011 00:00:00","","BAXTER INTERNATIONAL INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110000580577","TRIS","00654NQSTNROAD3","TRI REPORTER","PARENT COMPANY","","","BAXTER INTERNATIONAL INC","PRIVATE","005083209","","","","","","","","","","","","","",""
"110000580577","RMP","100000102015","RMP REPORTER","PARENT COMPANY","","","BAXTER HEALTHCARE","UNKNOWN","","","","","","","","","","","","","","",""
"110000580577","E-GGRT","1007735","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","31-DEC-2010 00:00:00","BAXTER INTERNATIONAL INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110000580595","SSTS","038718PR001","PESTICIDE PRODUCER","OWNER","","","FORTO CHEMICAL CORP.","UNKNOWN","980494454","","","","","","","","","","","","","",""
"110000580602","TRIS","00658JHNSN933RO","TRI REPORTER","PARENT COMPANY","","","JOHNSON & JOHNSON","PRIVATE","001307081","","","","","","","","","","","","","",""
"110000580620","TRIS","00661PCRPRHUMAC","TRI REPORTER","PARENT COMPANY","","","TEVA PHARMACEUTICALS USA","PRIVATE","001677975","","","","","","","","","","","","","",""
"110000580620","RMP","100000158679","RMP REPORTER","PARENT COMPANY","","","TEVA PHARMACEUTICAL USA","UNKNOWN","","","","","","","","","","","","","","",""
"110000580639","TRIS","00661SYNTXROAD9","TRI REPORTER","PARENT COMPANY","","","LEGACY PHARMACEUTICALS INTERNATIONAL","PRIVATE","","","","","","","","","","","","","","",""
"110000580648","TRIS","00664BXTRHSTROA","TRI REPORTER","PARENT COMPANY","","","BAXTER INTERNATIONAL INC","PRIVATE","180532558","","","","","","","","","","","","","",""
"110000580657","RCRAINFO","PRD980767974","LQG","OPERATOR","01-MAR-1985 00:00:00","","JOHNSON & JOHNSON INC","COUNTY","","","","","","","","5522","","","","","","",""
"110000580657","TRIS","00671JHNSNRD183","TRI REPORTER","PARENT COMPANY","","","JOHNSON & JOHNSON INC","COUNTY","","","","","","","","5522","","","","","","",""
"110000580657","TRIS","00671JHNSNRD183","TRI REPORTER","PARENT COMPANY","","","JOHNSON & JOHNSON","PRIVATE","","","908-524-0400","","","","","","","","","","","",""
"110000580666","RCRAINFO","PRD090426180","LQG","OWNER","04-JAN-2010 00:00:00","","METALOR TECHNOLOGIES","PRIVATE","","","","","","","","","","","","","","",""
"110000580666","RMP","100000094033","RMP REPORTER","PARENT COMPANY","","","METALOR TECHNOLOGIES USA CORPORATION","UNKNOWN","2300556","","","","","","","","","","","","","",""
"110000580666","TRIS","00673GBNSLROAD9","TRI REPORTER","PARENT COMPANY","","","METALOR TECHNOLOGIES (USA) CORP","PRIVATE","061775912","","","","","","","","","","","","","",""
"110000580666","RMP","100000094033","RMP REPORTER","JOINT PARENT COMPANY","","","METALOR TECHNOLOGIES INTERNATIONAL SA","UNKNOWN","2300556","","","","","","","","","","","","","",""
"110000580675","TRIS","00680MYGZGMALEC","TRI REPORTER","PARENT COMPANY","","","PUERTO RICO ELECTRIC POWER AUTHORITY","PRIVATE","090034703","","","","","","","","","","","","","",""
"110000580675","RCRAINFO","PRR000018366","UNSPECIFIED UNIVERSE","OPERATOR","14-JUN-2014 00:00:00","","WALDO G CORDOVA LANDRAU","STATE","","","","","","","","","","","","","","",""
"110000580675","RCRAINFO","PRR000018366","UNSPECIFIED UNIVERSE","OWNER","30-MAY-1979 00:00:00","","PUERTO RICO ELECTRIC POWER AUTHORITY","PRIVATE","090034703","","","","","","","","","","","","","",""
"110000580719","TRIS","00693PRPVGPR2KM","TRI REPORTER","PARENT COMPANY","","","PUERTO RICO ELECTRIC POWER AUTHORITY","PRIVATE","090034703","","","","","","","","","","","","","",""
"110000580764","TRIS","00707CRBGNSTATE","TRI REPORTER","PARENT COMPANY","","","GE CO.","PRIVATE","001367960","","","","","","","","","","","","","",""
"110000580791","ACRES","173861","BROWNFIELDS PROPERTY","OWNER/OPERATOR","","","PRIDCO","STATE","","","","","","","","","","","","","","",""
"110000580791","TRIS","00721CRBGNRD191","TRI REPORTER","PARENT COMPANY","","","GE CO.","PRIVATE","001367960","","","","","","","","","","","","","",""
"110000580808","TRIS","00731CHLNPELTUQ","TRI REPORTER","PARENT COMPANY","","","DANA CORP","PRIVATE","005040555","","","","","","","","","","","","","",""
"110000580817","RMP","100000201131","RMP REPORTER","PARENT COMPANY","","","CHECKPOINT SYSTEMS INC","UNKNOWN","","","","","","","","","","","","","","",""
"110000580817","TRIS","00732CHCKPSABAN","TRI REPORTER","PARENT COMPANY","","","CHECKPOINT SYSTEMS INC","PRIVATE","061844015","","","","","","","","","","","","","",""
"110000580826","TRIS","00742GLMRTSTATE","TRI REPORTER","PARENT COMPANY","","","HAMPSHIRE DESIGNERS INC","PRIVATE","085573806","","","","","","","","","","","","","",""
"110000580853","TRIS","00753WLLCNBSTRE","TRI REPORTER","PARENT COMPANY","","","LIFETIME BRANDS CORP","PRIVATE","115213613","","","","","","","","","","","","","",""
"110000580871","RMP","100000152167","RMP REPORTER","JOINT PARENT COMPANY","","","N/A","UNKNOWN","3109444","","","","","","","","","","","","","",""
"110000580871","RMP","100000152167","RMP REPORTER","JOINT PARENT COMPANY","","","N/A","PRIVATE","","","0000000000","","","","","","","","","","","",""
"110000580871","RMP","100000152167","RMP REPORTER","PARENT COMPANY","","","N/A","PRIVATE","","","0000000000","","","","","","","","","","","",""
"110000580880","TRIS","00759NTRRPRD854","TRI REPORTER","PARENT COMPANY","","","EATON CORP","PRIVATE","004155818","","","","","","","","","","","","","",""
"110000580915","EIS","7439011","HAZARDOUS AIR POLLUTANT MAJOR","PARENT COMPANY","","","SHELL CHEMICAL YABUCOA INC","PRIVATE","","","","","","","","","","","","","","",""
"110000580915","OTAQREG","81208","GASOLINE AND DIESEL PRODUCERS","OWNER","","","SHELL CHEMICAL YABUCOA INC","PRIVATE","","","","","","","","","","","","","","",""
"110000580915","RCRAINFO","PRD090074071","LQG","OPERATOR","31-DEC-2001 00:00:00","","SHELL CHEMICAL YABUCOA INCC","PRIVATE","","","","","","","","","","","","","","",""
"110000580915","RCRAINFO","PRD090074071","LQG","OWNER","10-DEC-2010 00:00:00","","BUCKEYE CARIBBEAN TERMINALS, LLC","UNKNOWN","","","","","","","","","","","","","","",""
"110000580915","OTAQREG","02090","GASOLINE AND DIESEL PRODUCERS","OWNER","","","SHELL CHEMICAL YABUCOA INC","PRIVATE","","","","","","","","","","","","","","",""
"110000580915","TRIS","00767YBCSNROUTE","TRI REPORTER","PARENT COMPANY","","","CARIBBEAN INVESTMENTS LTD","PRIVATE","","","","","","","","","","","","","","",""
"110000580924","TRIS","00777LSRPRRD185","TRI REPORTER","PARENT COMPANY","","","LASER PRODUCTS","PRIVATE","","","","","","","","","","","","","","",""
"110000580924","SSTS","070885PR001","PESTICIDE PRODUCER","OWNER","","","LASER PRODUCTS INC","UNKNOWN","","","","","","","","","","","","","","",""
"110000580933","TRIS","00784PRPJBPR03K","TRI REPORTER","PARENT COMPANY","","","PUERTO RICO ELECTRIC POWER AUTHORITY","PRIVATE","090034703","","","","","","","","","","","","","",""
"110000580997","RMP","100000135114","RMP REPORTER","OWNER/OPERATOR","","","ENRIQUE SAEZ","UNKNOWN","","","3053612984","","","","","","","","","","","",""
"110000580997","RMP","100000135114","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","ENRIQUE SAEZ","UNKNOWN","","","3053612984","","","","","","","","","","","",""
"110000581004","TRIS","00936SNJNCKM267","TRI REPORTER","PARENT COMPANY","","","ESSROC CEMENT CORP","UNKNOWN","","","","","","DAVID.CONSTANT@ESSROC.COM","","","","","","","","",""
"110000581004","TRIS","00936SNJNCKM267","TRI REPORTER","PARENT COMPANY","","","ESSROC CEMENT CORP","PRIVATE","002389625","","","","","","","","","","","","","",""
"110000581004","E-GGRT","1006164","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","","ESSROC CEMENT COMPANY","UNKNOWN","","","","","","","","","","","","","","",""
"110000581004","NPDES","PR0001163","ICIS-NPDES MAJOR","MAILING ADDRESS","","","ESSROC SAN JUAN, INC.","UNKNOWN","","","7877215878","","","","","","","","","","","",""
"110000602571","TRIS","00612PRPCMPR681","TRI REPORTER","PARENT COMPANY","","","PUERTO RICO ELECTRIC POWER AUTHORITY","PRIVATE","090034703","","","","","","","","","","","","","",""
"110000602740","TRIS","00654PHLPSPHILI","TRI REPORTER","PARENT COMPANY","","","CHEVRON PHILLIPS CHEMICAL CO LLC","PRIVATE","152975665","","","","","","","","","","","","","",""
"110000602740","RCRAINFO","PRD991291972","LQG","OWNER","02-JAN-1967 00:00:00","","CHEVRON PHILLIPS CHEMICAL PR CORE","PRIVATE","","","","","","","","","","","","","","",""
"110000602740","NPDES","PR0000850","ICIS-NPDES MAJOR","MAILING ADDRESS","","","PHILLIPS PUERTO RICO CORE INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110000607941","NPDES","PRU080081","ICIS-NPDES UNPERMITTED","MAILING ADDRESS","","","BESST CHEMICALS, INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110000607950","NPDES","PR0001031","ICIS-NPDES MAJOR","MAILING ADDRESS","","","PUERTO RICO ELECTRIC POWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000607950","TRIS","00950PRPPLPR165","TRI REPORTER","PARENT COMPANY","","","PUERTO RICO ELECTRIC POWER AUTHORITY","PRIVATE","090034703","","","","","","","","","","","","","",""
"110000618564","E-GGRT","1004774","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2015 00:00:00","31-DEC-2015 00:00:00","MUNICIPALITY OF PONCE","UNKNOWN","","","","","","","","","","","","","","",""
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","OPERATOR","","","BFI OF PONCE INC.","UNKNOWN","","","8098417770","","","","","","","","","","","",""
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","MAILING ADDRESS","","","BFI OF PONCE, INC.","UNKNOWN","","","","","","","","","","","","","","",""
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","OPERATOR","26-JAN-2012 00:00:00","","ALLIED WASTE SERVICES","UNKNOWN","","","5736343307","","","","","","","","","","","",""
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","MAILING ADDRESS","26-JAN-2012 00:00:00","","ALLIED WASTE SERVICES","PRIVATE","","","","","","","","","","","","","","",""
"110000618564","E-GGRT","1004774","GREENHOUSE GAS REPORTER","PARENT COMPANY","01-JAN-2010 00:00:00","31-DEC-2013 00:00:00","MUNICIPALITY OF PONCE","UNKNOWN","","","","","","","","","","","","","","",""
"110000618564","LMOP","2358","LANDFILL GAS (LFG) RECOVERY","OWNER","","","MUNICIPALITY OF PONCE","UNKNOWN","","","","","","","","","","","","","","",""
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","MAILING ADDRESS","26-JAN-2012 00:00:00","","ALLIED WASTE SERVICES","UNKNOWN","","","5736343307","","","","","","","","","","","",""
"110000618564","NPDES","PR0025844","ICIS-NPDES MAJOR","OPERATOR","26-JAN-2012 00:00:00","","ALLIED WASTE SERVICES","PRIVATE","","","","","","","","","","","","","","",""
"110000718634","RMP","100000112852","RMP REPORTER","OWNER/OPERATOR","","","ERM-PR","UNKNOWN","","","7876220808","","","","","","","","","","","",""
"110000718634","RMP","100000112852","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","ERM-PR","UNKNOWN","","","7876220808","","","","","","","","","","","",""
"110000719321","RMP","100000120273","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000719321","RMP","100000120273","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000719438","RMP","100000121423","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000719438","RMP","100000121423","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000719633","RMP","100000123038","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","SHARETECH-OMAR MUÑIZ PE & ASSOCAITES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110000719633","RMP","100000123038","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCTS & SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000719633","RMP","100000123038","RMP REPORTER","OWNER/OPERATOR","","","PR AQUEDUCTS & SEWER AUTHORITY","UNKNOWN","","","7876202277","7877366041","","CIECENTRAL@ACUEDUCTOSPR.COM","","","","","","","","",""
"110000719633","RMP","100000123038","RMP REPORTER","OWNER/OPERATOR","","","SHARETECH-OMAR MUÑIZ PE & ASSOCAITES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110000719848","NPDES","PR0022781","ICIS-NPDES NON-MAJOR","MAILING ADDRESS","","","PRASA WTP PTA VIEJA PONCE","UNKNOWN","","","","","","","","","","","","","","",""
"110000719848","RMP","100000125599","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000719848","RMP","100000125599","RMP REPORTER","OWNER/OPERATOR","","","SHARETECH-OMAR MUÑIZ PE & ASSOCIATES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110000719848","RMP","100000125599","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","SHARETECH-OMAR MUÑIZ PE & ASSOCIATES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110000723691","RMP","100000155985","RMP REPORTER","OWNER/OPERATOR MAILING ADDRESS","","","SHARETECH-OMAR MUNIZ PE & ASSOCIATES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110000723691","RMP","100000155985","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000723691","RMP","100000155985","RMP REPORTER","OWNER/OPERATOR","","","SHARETECH-OMAR MUNIZ PE & ASSOCIATES","UNKNOWN","","","7877205869","","","","","","","","","","","",""
"110000724235","RMP","100000161497","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000724235","RMP","100000161497","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","7876202277","","","CIECENTRAL@ACUEDUCTOSPR.COM","","","","","","","","",""
"110000728703","RMP","100000119515","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000728703","RMP","100000119515","RMP REPORTER","OWNER/OPERATOR","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000728794","RMP","100000124126","RMP REPORTER","PARENT COMPANY","","","PUERTO RICO AQUEDUCT AND SEWER AUTHORITY","UNKNOWN","","","","","","","","","","","","","","",""
"110000728794","RMP","100000124126","RMP REPORTER","OWNER/OPERATOR","","","COMPAÑÍA DE AGUAS DE PUERTO RICO","UNKNOWN","","","7877562639","7872817878","","","","","","","","","","",""
"110000735679","NPDES","PR0000892","ICIS-NPDES MAJOR","MAILING ADDRESS","","","FLORIDA LIME CORPORATION","UNKNOWN","","","","","","","","","","","","","","",""
"110000739513","TRIS","00610CRBGNCARR4","TRI REPORTER","PARENT COMPANY","","","GENERAL ELECTRIC CO (GE CO)","PRIVATE","001367960","","","","","","","","","","","","","",""
"110000739540","TRIS","00640WSTNGROADN","TRI REPORTER","PARENT COMPANY","","","EATON CORP","PRIVATE","830991832","","","","","","","","","","","","","",""
