"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000581004","EIS","15512311","AIR EMISSIONS CLASSIFICATION UNKNOWN","327310","PRIMARY","CEMENT MANUFACTURING."
"110000581004","AIRS/AFS","7205100007","AIR MAJOR","327310","PRIMARY","CEMENT MANUFACTURING."
"110000581004","AIR","PR0000007205100007","AIR MAJOR","327310","PRIMARY","CEMENT MANUFACTURING."
"110000581004","E-GGRT","1006164","GREENHOUSE GAS REPORTER","212312","PRIMARY","CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING."
"110000581004","RCRAINFO","PRD980526115","UNSPECIFIED UNIVERSE","32731","PRIMARY","CEMENT MANUFACTURING"
"110000581004","TRIS","00936SNJNCKM267","TRI REPORTER","212399","PRIMARY","ALL OTHER NONMETALLIC MINERAL MINING."
"110000581068","TRIS","00970JSCHMRD169","TRI REPORTER","325520","PRIMARY","ADHESIVE MANUFACTURING."
"110000602571","AIR","PR0000007201300081","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000602571","TRIS","00612PRPCMPR681","TRI REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000602571","TRIS","00612PRPCMPR681","TRI REPORTER","221122","SECONDARY","ELECTRIC POWER DISTRIBUTION."
"110000602571","EIS","6982711","AIR EMISSIONS CLASSIFICATION UNKNOWN","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000602571","TRIS","00612PRPCMPR681","TRI REPORTER","221121","SECONDARY","ELECTRIC BULK POWER TRANSMISSION AND CONTROL."
"110000602571","E-GGRT","1005539","GREENHOUSE GAS REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000602740","EIS","7128711","AIR EMISSIONS CLASSIFICATION UNKNOWN","324110","PRIMARY","PETROLEUM REFINERIES."
"110000602740","RMP","100000004684","RMP REPORTER","32511","UNKNOWN","PETROCHEMICAL MANUFACTURING"
"110000602740","AIRS/AFS","7205700004","AIR MAJOR","324110","PRIMARY","PETROLEUM REFINERIES."
"110000602740","AIR","PR0000007205700004","AIR MAJOR","324110","PRIMARY","PETROLEUM REFINERIES."
"110000602740","RCRAINFO","PRD991291972","LQG","32511","PRIMARY","PETROCHEMICAL MANUFACTURING"
"110000602740","TRIS","00654PHLPSPHILI","TRI REPORTER","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110000602768","TRIS","00665PRDCTKM667","TRI REPORTER","334412","PRIMARY","BARE PRINTED CIRCUIT BOARD MANUFACTURING."
"110000602768","RCRAINFO","PRD091063743","TSD","334419","PRIMARY","OTHER ELECTRONIC COMPONENT MANUFACTURING."
"110000602768","RCRAINFO","PRD091063743","CESQG","334419","PRIMARY","OTHER ELECTRONIC COMPONENT MANUFACTURING."
"110000602820","TRIS","00751STRTCRD701","TRI REPORTER","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110000607941","TRIS","00619BSSTCESTBL","TRI REPORTER","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000607941","RMP","100000121566","RMP REPORTER","325199","UNKNOWN","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000607950","EIS","7438511","HAZARDOUS AIR POLLUTANT MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000607950","AIRS/AFS","7213700006","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000607950","RCRAINFO","PRD980644488","SQG","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110000607950","TRIS","00950PRPPLPR165","TRI REPORTER","221122","UNKNOWN","ELECTRIC POWER DISTRIBUTION."
"110000607950","E-GGRT","1003650","GREENHOUSE GAS REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000607950","TRIS","00950PRPPLPR165","TRI REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000607950","AIR","PR0000007213700006","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000607950","RCRAINFO","PRR000023523","CESQG","2211","PRIMARY","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION"
"110000607950","TRIS","00950PRPPLPR165","TRI REPORTER","221121","UNKNOWN","ELECTRIC BULK POWER TRANSMISSION AND CONTROL."
"110000618564","AIR","PR0000007211300054","AIR MAJOR","562212","PRIMARY","SOLID WASTE LANDFILL."
"110000618564","E-GGRT","1004774","GREENHOUSE GAS REPORTER","562212","PRIMARY","SOLID WASTE LANDFILL."
"110000718634","RMP","100000112852","RMP REPORTER","325611","UNKNOWN","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000718634","RCRAINFO","PRD091102160","LQG","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000719321","RMP","100000120273","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000719438","RMP","100000121423","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000719633","RMP","100000123038","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000719848","RMP","100000125599","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000719848","RMP","100000125599","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000723691","RMP","100000155985","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000724235","RMP","100000161497","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000724235","RMP","100000161497","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000728703","RMP","100000119515","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000728794","RMP","100000124126","RMP REPORTER","49319","UNKNOWN","OTHER WAREHOUSING AND STORAGE"
"110000739513","TRIS","00610CRBGNCARR4","TRI REPORTER","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000739513","RCRAINFO","PRD091015396","UNSPECIFIED UNIVERSE","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000739513","EIS","6982411","AIR EMISSIONS CLASSIFICATION UNKNOWN","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000739540","RCRAINFO","PRD981184872","CESQG","335314","PRIMARY","RELAY AND INDUSTRIAL CONTROL MANUFACTURING."
"110000739540","TRIS","00640WSTNGROADN","TRI REPORTER","335314","PRIMARY","RELAY AND INDUSTRIAL CONTROL MANUFACTURING."
"110000739568","EIS","7013011","AIR EMISSIONS CLASSIFICATION UNKNOWN","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000739568","RCRAINFO","PRD980759443","LQG","331492","PRIMARY","SECONDARY SMELTING, REFINING, AND ALLOYING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM)."
"110000739568","TRIS","00701DPNTLHIGHW","TRI REPORTER","334413","PRIMARY","SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING."
"110000739568","AIR","PR0000007209100021","AIR MINOR","332618","PRIMARY","OTHER FABRICATED WIRE PRODUCT MANUFACTURING."
"110000739577","TRIS","00701DVSGCSTATE","TRI REPORTER","339113","PRIMARY","SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING."
"110000739577","RCRAINFO","PRD091200477","CESQG","339114","SECONDARY","DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING."
"110000739577","RCRAINFO","PRD091200477","CESQG","339112","SECONDARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110000739577","RCRAINFO","PRD091200477","CESQG","339113","PRIMARY","SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING."
"110000739595","TRIS","00771TRCSLSTATE","TRI REPORTER","311119","PRIMARY","OTHER ANIMAL FOOD MANUFACTURING."
"110000739595","AIR","PR0000007208500032","AIR MINOR","311221","PRIMARY","WET CORN MILLING."
"110000744507","RCRAINFO","PRD090399718","LQG","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","TRANSPORTER","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","TRANSFER FACILITY","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","LQG","562119","SECONDARY","OTHER WASTE COLLECTION."
"110000744507","TRIS","00674SFTYKKM510","TRI REPORTER","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","TSD","562112","PRIMARY","HAZARDOUS WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","TSD","562119","SECONDARY","OTHER WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","TRANSFER FACILITY","562119","SECONDARY","OTHER WASTE COLLECTION."
"110000744507","RCRAINFO","PRD090399718","TRANSPORTER","562119","SECONDARY","OTHER WASTE COLLECTION."
"110000744696","EIS","8041311","HAZARDOUS AIR POLLUTANT MAJOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744696","TRIS","00661SQBBMSTATE","TRI REPORTER","325411","PRIMARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110000744696","AIRS/AFS","7206900007","AIR MAJOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744696","RCRAINFO","PRD090021056","TSD","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744696","RCRAINFO","PRD090021056","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744696","TRIS","00661SQBBMSTATE","TRI REPORTER","325412","UNKNOWN","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744696","EIS","11420811","AIR MINOR","48811","PRIMARY","AIRPORT OPERATIONS"
"110000744696","AIR","PR0000007206900007","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744703","TRIS","00671NTLPRPOBOX","TRI REPORTER","334413","PRIMARY","SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING."
"110000744703","RCRAINFO","PRD091164442","CESQG","334419","PRIMARY","OTHER ELECTRONIC COMPONENT MANUFACTURING."
"110000744712","RMP","100000138362","RMP REPORTER","32541","UNKNOWN","PHARMACEUTICAL AND MEDICINE MANUFACTURING"
"110000744712","RCRAINFO","PRD090139536","CESQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744712","RCRAINFO","PRD105746853","LQG","322212","PRIMARY","FOLDING PAPERBOARD BOX MANUFACTURING."
"110000744712","TRIS","00701SCHRNROAD6","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744712","RMP","100000138362","RMP REPORTER","325412","UNKNOWN","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744730","TRIS","00791XLXNCRTE90","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744730","RCRAINFO","PRD090478330","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000744749","EIS","6878311","AIR EMISSIONS CLASSIFICATION UNKNOWN","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000744749","AIR","PR0000007212700028","AIR MAJOR","311511","PRIMARY","FLUID MILK MANUFACTURING."
"110000744749","TRIS","00920PRPSNMERCA","TRI REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000744749","RCRAINFO","PRD980644496","SQG","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110000744749","E-GGRT","1003649","GREENHOUSE GAS REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000744749","EIS","12278211","AIR MINOR","48811","PRIMARY","AIRPORT OPERATIONS"
"110000744749","EIS","12278311","AIR MINOR","48811","PRIMARY","AIRPORT OPERATIONS"
"110000744749","AIR","PR0000007212700028","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000744749","AIRS/AFS","7212700028","AIR MAJOR","311511","PRIMARY","FLUID MILK MANUFACTURING."
"110000747531","RCRAINFO","PRD980536049","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000747531","EIS","15513911","AIR EMISSIONS CLASSIFICATION UNKNOWN","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000747531","TRIS","00658JNSSNHCO2B","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000747531","TRIS","00658JNSSNHCO2B","TRI REPORTER","325411","PRIMARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110000747540","RCRAINFO","PRD091005041","UNSPECIFIED UNIVERSE","316213","PRIMARY","MEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING."
"110000747540","TRIS","00701GHBSSPOBOX","TRI REPORTER","316213","PRIMARY","MEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING."
"110000747559","RCRAINFO","PRD000692772","CESQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000747559","RCRAINFO","PRD000692772","CESQG","335313","SECONDARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000747559","TRIS","00791RDCNCRD3KM","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000748175","RCRAINFO","PRD980594683","LQG","42471","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS"
"110000748175","AIR","PR0000007203300052","AIR SYNTHETIC MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000748175","AIRS/AFS","7203300052","AIR MINOR","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000748175","TRIS","00920TXCDPRD28P","TRI REPORTER","424710","PRIMARY","PETROLEUM BULK STATIONS AND TERMINALS."
"110000754112","RMP","100000130173","RMP REPORTER","32512","UNKNOWN","INDUSTRIAL GAS MANUFACTURING"
"110000757208","RCRAINFO","PRR000018010","UNSPECIFIED UNIVERSE","22132","PRIMARY","SEWAGE TREATMENT FACILITIES"
"110000757208","RMP","100000119276","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000757217","RMP","100000119873","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000757217","RMP","100000119873","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000757342","RMP","100000124439","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000757342","RMP","100000124439","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000819767","RCRAINFO","PRD000692681","LQG","33451","PRIMARY","NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS MANUFACTURING"
"110000819767","TRIS","0079WMDTRNHC1BX","TRI REPORTER","334510","PRIMARY","ELECTROMEDICAL AND ELECTROTHERAPEUTIC APPARATUS MANUFACTURING."
"110000819810","TRIS","00617GNRLNTOMAS","TRI REPORTER","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000819810","RCRAINFO","PRD981564735","UNSPECIFIED UNIVERSE","33422","PRIMARY","RADIO AND TELEVISION BROADCASTING AND WIRELESS COMMUNICATIONS EQUIPMENT MANUFACTURING"
"110000819829","RCRAINFO","PRD987373768","UNSPECIFIED UNIVERSE","81292","PRIMARY","PHOTOFINISHING"
"110000841901","RCRAINFO","PRD981182421","CESQG","561499","PRIMARY","ALL OTHER BUSINESS SUPPORT SERVICES."
"110000850892","TRIS","0095WCCCLPPBX51","TRI REPORTER","312112","SECONDARY","BOTTLED WATER MANUFACTURING."
"110000850892","AIRS/AFS","7203500005","AIR MINOR","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110000850892","TRIS","0095WCCCLPPBX51","TRI REPORTER","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110000850892","AIR","PR0000007203500005","AIR MINOR","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110000850918","TRIS","00784CLGTPRDNO3","TRI REPORTER","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000850918","EIS","7128411","AIR EMISSIONS CLASSIFICATION UNKNOWN","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000851613","TRIS","00958LNPNTMINIL","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000852863","TRIS","00653CHFRTROAD3","TRI REPORTER","325314","PRIMARY","FERTILIZER (MIXING ONLY) MANUFACTURING."
"110000852863","AIR","PR0000007205500002","AIR MINOR","325312","PRIMARY","PHOSPHATIC FERTILIZER MANUFACTURING."
"110000852863","AIRS/AFS","7205500002","AIR MINOR","325312","PRIMARY","PHOSPHATIC FERTILIZER MANUFACTURING."
"110000858849","TRIS","00701RTHPHRDNO2","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000858849","RCRAINFO","PRD980764401","LQG","325414","SECONDARY","BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING."
"110000858849","AIRS/AFS","7209100014","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000858849","AIR","PR0000007209100014","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000858849","RCRAINFO","PRD980764401","LQG","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110000858858","TRIS","00662TDRFTRD112","TRI REPORTER","316213","PRIMARY","MEN'S FOOTWEAR (EXCEPT ATHLETIC) MANUFACTURING."
"110000858885","TRIS","00926VLCCHPRRD1","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000858894","RCRAINFO","PRD980594808","CESQG","49311","PRIMARY","GENERAL WAREHOUSING AND STORAGE"
"110000858894","TRIS","00656TXCNDBOPEN","TRI REPORTER","324191","PRIMARY","PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING."
"110000858901","TRIS","00791TNKFTSTATE","TRI REPORTER","316219","PRIMARY","OTHER FOOTWEAR MANUFACTURING."
"110000906752","RMP","100000120718","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000906752","RMP","100000120718","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000906752","RMP","100000126543","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000906805","RMP","100000124741","RMP REPORTER","22131","UNKNOWN","WATER SUPPLY AND IRRIGATION SYSTEMS"
"110000906805","RMP","100000124741","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000906814","RMP","100000125777","RMP REPORTER","22132","UNKNOWN","SEWAGE TREATMENT FACILITIES"
"110000907920","RCRAINFO","PRD091018622","TSD","561499","PRIMARY","ALL OTHER BUSINESS SUPPORT SERVICES."
"110000907920","RCRAINFO","PRD091018622","TSD","61111","SECONDARY","ELEMENTARY AND SECONDARY SCHOOLS"
"110000907920","RCRAINFO","PRD091018622","TSD","334111","SECONDARY","ELECTRONIC COMPUTER MANUFACTURING."
"110000907957","TRIS","00795CRBGNCARRI","TRI REPORTER","335931","PRIMARY","CURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110000907957","RCRAINFO","PRD090282757","CESQG","335313","SECONDARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000907957","RCRAINFO","PRD090282757","CESQG","335122","SECONDARY","COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTURE MANUFACTURING."
"110000907957","RCRAINFO","PRD090282757","CESQG","335931","PRIMARY","CURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110000917312","TRIS","00771CNSMRRD183","TRI REPORTER","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110001133835","TRIS","00657LYMPCPR20K","TRI REPORTER","313312","PRIMARY","TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS."
"110001133835","TRIS","00657LYMPCPR20K","TRI REPORTER","315192","PRIMARY","UNDERWEAR AND NIGHTWEAR KNITTING MILLS."
"110001142451","TRIS","00949STNNCROAD8","TRI REPORTER","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110001142488","RCRAINFO","PRD987369782","SQG","335931","PRIMARY","CURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110001142488","TRIS","00694HRVYHRD686","TRI REPORTER","335931","PRIMARY","CURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110001142843","TRIS","00920NTRNTJOHNA","TRI REPORTER","321114","PRIMARY","WOOD PRESERVATION."
"110001142898","AIR","PR0000007212500005","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110001142898","EIS","8943011","AIR EMISSIONS CLASSIFICATION UNKNOWN","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110001142898","RCRAINFO","PRR000015016","UNSPECIFIED UNIVERSE","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110001142898","TRIS","00683LBNCXRD362","TRI REPORTER","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110001142898","RCRAINFO","PRD156924573","UNSPECIFIED UNIVERSE","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110001142898","AIRS/AFS","7212500005","AIR MINOR","325412","PRIMARY","PHARMACEUTICAL PREPARATION MANUFACTURING."
"110001142905","TRIS","00661PRLSSHWYNO","TRI REPORTER","331315","PRIMARY","ALUMINUM SHEET, PLATE, AND FOIL MANUFACTURING."
"110001142950","TRIS","00740STNRCPTORE","TRI REPORTER","423120","PRIMARY","MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS"
"110001142969","TRIS","00764THMSBCABOC","TRI REPORTER","335931","PRIMARY","CURRENT-CARRYING WIRING DEVICE MANUFACTURING."
"110001142969","TRIS","00694THMSBCABOC","TRI REPORTER","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110001142969","TRIS","00764THMSBCABOC","TRI REPORTER","326199","UNKNOWN","ALL OTHER PLASTICS PRODUCT MANUFACTURING."
"110001142969","RCRAINFO","PRD982537748","UNSPECIFIED UNIVERSE","334419","PRIMARY","OTHER ELECTRONIC COMPONENT MANUFACTURING."
"110001142978","RCRAINFO","PRD987367364","SQG","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110001142978","TRIS","00715SSCPRSABEN","TRI REPORTER","339112","PRIMARY","SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING."
"110001142996","TRIS","00630VRPSPRD887","TRI REPORTER","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110001659722","AIRS/AFS","7201100001","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110001659722","AIR","PR0000007201100001","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110001659768","AIR","PR0000007201700001","AIR MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
"110001659768","AIRS/AFS","7201700001","AIR MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
"110001659802","AIRS/AFS","7202300003","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110001659802","AIR","PR0000007202300003","AIR MINOR","327320","PRIMARY","READY-MIX CONCRETE MANUFACTURING."
"110001659848","AIRS/AFS","7203900003","AIR MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
"110001659848","AIR","PR0000007203900003","AIR MINOR","311920","PRIMARY","COFFEE AND TEA MANUFACTURING."
