"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","FED_STATE_CODE","START_DATE","START_DATE_QUALIFIER","END_DATE","END_DATE_QUALIFIER","SOURCE_OF_DATA","LAST_REPORTED_DATE","CREATE_DATE","UPDATE_DATE"
"110000557424","NPDES","PR0020427","NPDES PRETREATMENT PROGRAM","FEDERAL","31-OCT-1975 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","28-SEP-2016 00:00:00","18-AUG-2015 14:54:15","03-SEP-2016 12:49:53"
"110000557497","RMP","100000121646","RMP REPORTER","FEDERAL","18-JUN-2004 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","16-MAY-2014 00:00:00","19-JUN-2000 10:05:06","19-MAY-2014 14:50:20"
"110000557549","RMP","100000121815","RMP REPORTER","FEDERAL","18-JUN-2004 00:00:00","FIRST REPORT POSTMARK DATE","02-NOV-2007 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","21-JUN-2004 00:00:00","19-JUN-2000 10:05:09","14-FEB-2014 11:04:41"
"110000561062","RMP","100000123332","RMP REPORTER","FEDERAL","01-SEP-2004 00:00:00","FIRST REPORT POSTMARK DATE","19-MAY-2014 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","01-FEB-2013 00:00:00","19-JUN-2000 11:04:22","14-JUL-2014 11:03:33"
"110000561062","ICIS","6683731","FORMAL ENFORCEMENT ACTION","FEDERAL","03-MAY-2010 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","12-JUL-2010 13:53:45","28-AUG-2010 08:39:40",""
"110000561222","NPDES","PR0020745","ICIS-NPDES MAJOR","FEDERAL","31-JUL-1975 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","29-SEP-2014 00:00:00","20-FEB-2007 13:56:30","04-NOV-2013 08:43:52"
"110000561222","RMP","100000123822","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","21-NOV-2007 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","21-JUN-1999 00:00:00","19-JUN-2000 11:04:37","14-FEB-2014 11:05:15"
"110000561222","RCRAINFO","PRD000691295","UNSPECIFIED UNIVERSE","FEDERAL","18-AUG-1980 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:14","28-MAY-2015 22:44:20"
"110000561222","ICIS","2655242","FORMAL ENFORCEMENT ACTION","FEDERAL","08-AUG-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","29-AUG-2002 13:43:31","10-FEB-2003 12:44:08","10-JUN-2003 00:00:00"
"110000561222","ICIS","44281","FORMAL ENFORCEMENT ACTION","FEDERAL","21-AUG-1997 00:00:00","FINAL ORDER ISSUED","","","ICIS","05-OCT-1999 12:10:27","26-SEP-1997 00:00:00","10-JUN-2003 00:00:00"
"110000561222","ICIS","44281","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","08-APR-2005 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","21-APR-2005 16:08:21","21-JUL-2005 13:15:44",""
"110000561222","NPDES","PR0020745","POTW","FEDERAL","31-JUL-1975 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","29-SEP-2014 00:00:00","09-OCT-2015 13:28:39",""
"110000561259","RMP","100000123948","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","23-MAR-2018 00:00:00","19-JUN-2000 11:04:41","14-FEB-2014 11:04:26"
"110000561259","RCRAINFO","PRR000020669","CESQG","FEDERAL","10-DEC-2008 00:00:00","EARLIEST RCRAINFO DATE","","","RCRAINFO","14-APR-2015 00:00:00","30-JUN-2009 17:35:14","28-MAY-2015 22:43:45"
"110000561259","NPDES","PR0022705","ICIS-NPDES NON-MAJOR","FEDERAL","01-SEP-1983 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","28-JUL-2011 00:00:00","20-FEB-2007 13:57:56","07-OCT-2016 18:57:16"
"110000561259","ICIS","40770","FORMAL ENFORCEMENT ACTION","FEDERAL","25-JUL-1995 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","13-JUN-2002 07:06:44","13-OCT-1995 00:00:00","10-JUN-2003 00:00:00"
"110000561419","NPDES","PR0020460","ICIS-NPDES MAJOR","FEDERAL","30-SEP-1974 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","04-JUN-2009 00:00:00","20-FEB-2007 13:56:29","30-NOV-2009 12:54:51"
"110000561419","NPDES","PR0020460","POTW","FEDERAL","30-SEP-1974 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","04-JUN-2009 00:00:00","18-AUG-2015 14:55:24","03-SEP-2016 13:02:07"
"110000561419","RMP","100000124493","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","12-MAR-2009 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","18-FEB-2009 00:00:00","19-JUN-2000 11:05:02","14-FEB-2014 11:04:26"
"110000561419","NPDES","PRL020460","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000561419","NPDES","PRL020460","BIOSOLIDS","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000561419","NPDES","PRR053055","STORM WATER INDUSTRIAL","FEDERAL","","","","","ICIS","08-OCT-2015 00:00:00","03-SEP-2016 12:44:53",""
"110000561419","ICIS","44431","FORMAL ENFORCEMENT ACTION","FEDERAL","30-DEC-1993 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","01-MAR-1999 09:03:17","08-APR-1994 00:00:00","10-JUN-2003 00:00:00"
"110000561419","ICIS","2655226","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-MAR-2003 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","16-APR-2003 11:27:54","20-JUN-2003 11:17:58",""
"110000561419","ICIS","44430","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","15-AUG-2002 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","11-APR-2003 13:33:17","20-JUN-2003 11:17:54",""
"110000561419","NPDES","PRR053055","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","08-OCT-2015 00:00:00","10-NOV-2015 15:09:40","03-SEP-2016 12:49:16"
"110000561419","NPDES","PR0020460","NPDES PRETREATMENT PROGRAM","FEDERAL","30-SEP-1974 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","04-JUN-2009 00:00:00","18-AUG-2015 14:55:24","03-SEP-2016 13:02:07"
"110000561419","RCRAINFO","PRD000689471","UNSPECIFIED UNIVERSE","FEDERAL","18-AUG-1980 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:12","28-MAY-2015 22:44:20"
"110000561419","NCDB","I02#19870923PR002 4","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 13:04:07","24-APR-2002 13:04:07"
"110000561419","ICIS","44430","FORMAL ENFORCEMENT ACTION","FEDERAL","30-DEC-1998 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","07-DEC-1999 16:12:39","26-FEB-1999 00:00:00","10-JUN-2003 00:00:00"
"110000561419","ICIS","2655226","FORMAL ENFORCEMENT ACTION","FEDERAL","08-AUG-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","15-MAY-2003 14:13:24","10-FEB-2003 12:41:55","10-JUN-2003 00:00:00"
"110000561464","RMP","100000124698","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","23-MAR-2018 00:00:00","19-JUN-2000 11:05:05","14-FEB-2014 11:04:36"
"110000561589","NPDES","PR0020834","POTW","FEDERAL","30-AUG-1974 00:00:00","ORIGINAL PERMIT ISSUE DATE","29-APR-2014 00:00:00","PERMIT TERMINATION DATE","ICIS","20-DEC-2012 00:00:00","18-AUG-2015 14:55:21","03-SEP-2016 12:52:29"
"110000561589","NPDES","PR0020834","ICIS-NPDES MAJOR","FEDERAL","30-AUG-1974 00:00:00","ORIGINAL PERMIT ISSUE DATE","29-APR-2014 00:00:00","PERMIT TERMINATION DATE","ICIS","20-DEC-2012 00:00:00","20-FEB-2007 13:56:31","14-JUN-2013 10:30:06"
"110000561589","RMP","100000125189","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","04-FEB-2010 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","08-JAN-2008 00:00:00","19-JUN-2000 11:05:19","14-FEB-2014 11:04:44"
"110000561589","NPDES","PRL020834","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000561589","NPDES","PRL020834","BIOSOLIDS","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000561589","ICIS","2655249","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","04-OCT-2005 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","07-DEC-2005 11:02:23","26-APR-2006 09:03:25",""
"110000561589","ICIS","2655249","FORMAL ENFORCEMENT ACTION","FEDERAL","08-AUG-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","29-AUG-2002 14:14:14","10-FEB-2003 12:44:41","10-JUN-2003 00:00:00"
"110000561605","ICIS","40837","FORMAL ENFORCEMENT ACTION","FEDERAL","14-APR-1992 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","01-AUG-2001 15:08:24","02-JAN-1991 00:00:00","10-JUN-2003 00:00:00"
"110000561605","RCRAINFO","PRD987381449","CESQG","FEDERAL","01-MAR-1993 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-OCT-2009 11:03:02","10-AUG-2010 08:41:02"
"110000561605","NCDB","I02#19870923PR001 1","COMPLIANCE ACTIVITY","FEDERAL","","","","","NCDB","","24-APR-2002 13:04:06","24-APR-2002 13:04:06"
"110000561605","NPDES","PRL022438","BIOSOLIDS","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000561605","NPDES","PRL022438","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000561605","RMP","100000125214","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","28-MAR-2018 00:00:00","19-JUN-2000 11:05:20","14-FEB-2014 11:05:24"
"110000561605","NPDES","PR0022438","ICIS-NPDES MAJOR","FEDERAL","01-SEP-1983 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","29-SEP-2015 00:00:00","20-FEB-2007 13:57:17","12-MAR-2008 11:48:40"
"110000561623","ICIS","2656535","FORMAL ENFORCEMENT ACTION","FEDERAL","03-APR-2002 00:00:00","FINAL ORDER ISSUED","","","ICIS","23-OCT-2002 10:17:30","17-JUN-2003 16:27:59","19-JUN-2003 12:09:32"
"110000561623","RCRAINFO","PRD000691600","UNSPECIFIED UNIVERSE","FEDERAL","18-AUG-1980 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:14","28-MAY-2015 22:44:20"
"110000561623","NPDES","PRR053039","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","01-OCT-2015 00:00:00","07-OCT-2015 13:36:54","03-SEP-2016 13:01:48"
"110000561623","ICIS","2443322","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","19-FEB-2003 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","11-APR-2003 12:40:47","17-JUN-2003 14:56:54",""
"110000561623","NPDES","PRR053039","STORM WATER INDUSTRIAL","FEDERAL","","","","","ICIS","01-OCT-2015 00:00:00","10-NOV-2015 14:57:06","03-SEP-2016 13:01:48"
"110000561623","NPDES","PR0021679","ICIS-NPDES MAJOR","FEDERAL","30-JUN-1976 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","07-MAR-2012 00:00:00","20-FEB-2007 13:57:17","01-AUG-2012 11:47:15"
"110000561623","NPDES","PR0021679","NPDES PRETREATMENT PROGRAM","FEDERAL","30-JUN-1976 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","07-MAR-2012 00:00:00","18-AUG-2015 14:55:40","03-SEP-2016 12:52:21"
"110000561623","NPDES","PR0021679","POTW","FEDERAL","30-JUN-1976 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","07-MAR-2012 00:00:00","18-AUG-2015 14:55:40","03-SEP-2016 12:52:21"
"110000561623","RMP","100000125303","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","03-DEC-2012 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","14-JUL-2008 00:00:00","19-JUN-2000 11:05:24","14-FEB-2014 11:04:36"
"110000561623","ICIS","2655254","FORMAL ENFORCEMENT ACTION","FEDERAL","08-AUG-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","03-SEP-2002 14:40:34","10-FEB-2003 12:42:09","10-JUN-2003 00:00:00"
"110000561623","ICIS","40698","FORMAL ENFORCEMENT ACTION","FEDERAL","27-SEP-1999 00:00:00","FINAL ORDER ISSUED","","","ICIS","05-OCT-1999 15:10:07","05-OCT-1999 00:00:00","10-JUN-2003 00:00:00"
"110000561623","ICIS","2656051","FORMAL ENFORCEMENT ACTION","FEDERAL","27-SEP-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","04-OCT-2002 08:12:03","10-FEB-2003 12:43:14","10-JUN-2003 00:00:00"
"110000561641","ICIS","2443323","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","03-DEC-2002 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","11-APR-2003 12:50:56","17-JUN-2003 14:56:54",""
"110000561641","RMP","100000125358","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","21-JAN-2010 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","14-JAN-2008 00:00:00","19-JUN-2000 11:05:28","14-FEB-2014 11:04:44"
"110000561678","RMP","100000125474","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","13-DEC-2011 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","19-FEB-2008 00:00:00","19-JUN-2000 11:05:34","14-FEB-2014 11:04:53"
"110000561678","ICIS","2656914","FORMAL ENFORCEMENT ACTION","FEDERAL","30-SEP-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","30-OCT-2002 12:14:34","10-FEB-2003 12:44:09","10-JUN-2003 00:00:00"
"110000561678","RCRAINFO","PRD000691477","UNSPECIFIED UNIVERSE","FEDERAL","18-AUG-1980 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:14","28-MAY-2015 22:44:20"
"110000561696","RCRAINFO","PRR000012682","UNSPECIFIED UNIVERSE","FEDERAL","28-JUL-2000 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:44","10-AUG-2010 08:40:50"
"110000561696","ICIS","2443325","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-MAY-2003 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","28-MAY-2003 10:26:45","17-JUN-2003 14:59:55",""
"110000561696","RMP","100000125526","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","14-MAY-2014 00:00:00","19-JUN-2000 11:05:35","19-MAY-2014 14:50:16"
"110000561696","ICIS","40701","FORMAL ENFORCEMENT ACTION","FEDERAL","14-DEC-1994 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","30-JUL-2001 16:07:20","22-FEB-1995 00:00:00","10-JUN-2003 00:00:00"
"110000561696","NPDES","PR0023931","ICIS-NPDES MAJOR","FEDERAL","01-SEP-1984 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","25-APR-2013 00:00:00","20-FEB-2007 13:58:46","09-SEP-2013 09:24:41"
"110000561847","RMP","100000126008","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","03-DEC-2012 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","07-FEB-2008 00:00:00","19-JUN-2000 11:05:52","14-FEB-2014 11:05:24"
"110000561963","RMP","100000126393","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","23-MAR-2018 00:00:00","19-JUN-2000 11:06:08","14-FEB-2014 11:04:26"
"110000561981","RMP","100000126516","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","27-JUN-2014 00:00:00","19-JUN-2000 11:06:12","14-JUL-2014 11:03:33"
"110000568804","RMP","100000161503","RMP REPORTER","FEDERAL","02-SEP-1999 00:00:00","FIRST REPORT POSTMARK DATE","26-FEB-2015 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","01-FEB-2013 00:00:00","19-JUN-2000 11:23:47","31-MAR-2015 11:41:42"
"110000576038","SFDW","PR0005166","COMMUNITY WATER SYSTEM","FEDERAL","01-MAR-1980 00:00:00","FIRST REPORTED DATE","","","SFDW","24-FEB-2016 00:00:00","30-OCT-2002 18:14:45","27-JUN-2016 14:55:58"
"110000576038","RCRAINFO","PRR000011429","UNSPECIFIED UNIVERSE","FEDERAL","12-OCT-1999 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:41","10-AUG-2010 08:41:02"
"110000576038","RMP","100000099831","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","01-FEB-2013 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","11-FEB-2009 00:00:00","19-JUN-2000 11:46:36","14-FEB-2014 11:04:35"
"110000576038","ICIS","40867","FORMAL ENFORCEMENT ACTION","FEDERAL","25-JUL-1995 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","13-JUN-2002 07:06:44","13-OCT-1995 00:00:00","10-JUN-2003 00:00:00"
"110000576038","ICIS","40867","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","06-OCT-2005 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","07-DEC-2005 11:19:15","26-APR-2006 09:03:25",""
"110000576038","NPDES","PR0025119","ICIS-NPDES NON-MAJOR","FEDERAL","25-SEP-1987 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","16-SEP-2013 00:00:00","20-FEB-2007 13:56:53","03-SEP-2016 12:50:08"
"110000577224","RMP","100000119668","RMP REPORTER","FEDERAL","01-SEP-2004 00:00:00","FIRST REPORT POSTMARK DATE","30-MAR-2012 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","29-JAN-2008 00:00:00","19-JUN-2000 11:51:40","14-FEB-2014 11:04:50"
"110000577233","RMP","100000119702","RMP REPORTER","FEDERAL","01-SEP-2004 00:00:00","FIRST REPORT POSTMARK DATE","01-OCT-2008 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","11-FEB-2005 00:00:00","19-JUN-2000 11:51:41","14-FEB-2014 11:05:14"
"110000577304","NPDES","PR0025399","POTW","FEDERAL","","","","","ICIS","","09-OCT-2015 13:28:38",""
"110000577304","NPDES","PR0025399","ICIS-NPDES MAJOR","FEDERAL","","","","","ICIS","","20-FEB-2007 13:56:54","15-MAY-2012 09:52:43"
"110000577304","NPDES","PR0025399","NPDES PRETREATMENT PROGRAM","FEDERAL","","","","","ICIS","","18-AUG-2015 14:59:05","03-SEP-2016 12:52:29"
"110000577304","ICIS","44336","FORMAL ENFORCEMENT ACTION","FEDERAL","17-DEC-1992 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","18-MAR-1999 10:03:30","21-DEC-1992 00:00:00","10-JUN-2003 00:00:00"
"110000577304","RMP","100000120549","RMP REPORTER","FEDERAL","01-SEP-2004 00:00:00","FIRST REPORT POSTMARK DATE","03-NOV-2015 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","28-APR-2014 00:00:00","19-JUN-2000 11:51:57","25-FEB-2016 11:27:23"
"110000577359","RMP","100000121726","RMP REPORTER","FEDERAL","22-JUN-1999 00:00:00","FIRST REPORT RECEIVED DATE","17-AUG-2005 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","22-JUN-1999 00:00:00","19-JUN-2000 11:52:12","14-FEB-2014 11:04:36"
"110000577368","RCRAINFO","PRD980535371","UNSPECIFIED UNIVERSE","FEDERAL","16-SEP-1991 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","06-OCT-2009 00:00:00","26-NOV-2007 10:36:33","10-AUG-2010 08:40:55"
"110000577368","NPDES","PR0022411","ICIS-NPDES MAJOR","FEDERAL","01-SEP-1983 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","16-APR-2014 00:00:00","20-FEB-2007 13:57:17","29-NOV-2010 12:59:53"
"110000577368","ICIS","40586","FORMAL ENFORCEMENT ACTION","FEDERAL","14-APR-1992 00:00:00","COMPLAINT FILED WITH COURT","","","ICIS","01-AUG-2001 15:08:24","02-JAN-1991 00:00:00","10-JUN-2003 00:00:00"
"110000577368","RMP","100000121753","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","23-MAR-2018 00:00:00","19-JUN-2000 11:52:12","14-FEB-2014 11:05:14"
"110000577484","ICIS","32212","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","21-MAY-2003 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","28-MAY-2003 10:17:20","20-JUN-2003 11:17:50",""
"110000577484","RMP","100000123289","RMP REPORTER","FEDERAL","01-SEP-2004 00:00:00","FIRST REPORT POSTMARK DATE","28-OCT-2008 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","11-FEB-2005 00:00:00","19-JUN-2000 11:52:38","14-FEB-2014 11:04:26"
"110000577484","ICIS","32212","FORMAL ENFORCEMENT ACTION","FEDERAL","02-JUL-1997 00:00:00","FINAL ORDER ISSUED","","","ICIS","01-MAR-1999 10:03:50","08-AUG-1997 00:00:00","10-JUN-2003 00:00:00"
"110000577545","ICIS","5869153","FORMAL ENFORCEMENT ACTION","FEDERAL","25-MAR-2004 00:00:00","FINAL ORDER ISSUED","","","ICIS","17-FEB-2011 15:32:55","27-APR-2004 13:04:24","25-MAY-2011 13:33:06"
"110000577545","RMP","100000123779","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","23-MAR-2018 00:00:00","19-JUN-2000 11:52:45","14-FEB-2014 11:04:44"
"110000577545","ICIS","5869153","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","12-MAR-2003 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","25-SEP-2003 14:41:45","14-NOV-2003 07:36:21","18-NOV-2003 13:40:07"
"110000577652","RMP","100000125438","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","","","RMP","10-AUG-2016 00:00:00","19-JUN-2000 11:53:10","26-SEP-2016 13:07:46"
"110000577652","NPDES","PR0025747","ICIS-NPDES NON-MAJOR","FEDERAL","16-JUL-2002 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","29-SEP-2015 00:00:00","20-FEB-2007 13:57:37","03-SEP-2016 13:01:46"
"110000577670","RMP","100000125713","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","08-JUL-2009 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","08-JAN-2008 00:00:00","19-JUN-2000 11:53:13","14-FEB-2014 11:04:44"
"110000577689","RMP","100000125839","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","13-JUL-2004 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","21-JUN-1999 00:00:00","19-JUN-2000 11:53:16","14-FEB-2014 11:04:26"
"110000577812","NPDES","PR0025879","POTW","FEDERAL","01-NOV-1994 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","06-MAR-2014 00:00:00","18-AUG-2015 14:51:11","03-SEP-2016 13:00:40"
"110000577812","NPDES","PR0025879","ICIS-NPDES MAJOR","FEDERAL","01-NOV-1994 00:00:00","ORIGINAL PERMIT ISSUE DATE","","","ICIS","06-MAR-2014 00:00:00","20-FEB-2007 13:57:38","05-APR-2014 09:03:35"
"110000577812","ICIS","2656050","FORMAL ENFORCEMENT ACTION","FEDERAL","27-SEP-2002 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","04-OCT-2002 08:03:33","10-FEB-2003 12:43:39","10-JUN-2003 00:00:00"
"110000577812","ICIS","2656050","ENFORCEMENT/COMPLIANCE ACTIVITY","FEDERAL","06-APR-2004 00:00:00","ACTUAL ACTIVITY DATE","","","ICIS","14-APR-2004 10:12:22","27-APR-2004 13:04:29",""
"110000577812","RCRAINFO","PRD000689679","UNSPECIFIED UNIVERSE","FEDERAL","18-AUG-1980 00:00:00","FIRST NOTIFICATION DATE","","","RCRAINFO","14-APR-2015 00:00:00","26-NOV-2007 10:36:12","28-MAY-2015 22:44:20"
"110000577812","ICIS","44233","FORMAL ENFORCEMENT ACTION","FEDERAL","21-JUN-2000 00:00:00","FINAL ORDER ISSUED","","","ICIS","27-JUN-2000 09:06:41","27-JUN-2000 00:00:00","10-JUN-2003 00:00:00"
"110000577812","RMP","100000128346","RMP REPORTER","FEDERAL","21-JUN-1999 00:00:00","FIRST REPORT POSTMARK DATE","10-JUN-2009 00:00:00","DE-REGISTRATION EFFECTIVE DATE","RMP","07-FEB-2005 00:00:00","19-JUN-2000 11:53:39","14-FEB-2014 11:04:30"
"110000577812","NPDES","PRL025879","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000577812","NPDES","PRL025879","BIOSOLIDS","FEDERAL","","","","","ICIS","","12-JAN-2017 00:00:00",""
"110000577812","NPDES","PRR053067","ICIS-NPDES NON-MAJOR","FEDERAL","","","","","ICIS","08-OCT-2015 00:00:00","10-NOV-2015 14:58:53","03-SEP-2016 12:54:17"
"110000577812","ICIS","2656536","FORMAL ENFORCEMENT ACTION","FEDERAL","06-JUN-2002 00:00:00","FINAL ORDER ISSUED","","","ICIS","23-OCT-2002 10:29:49","10-FEB-2003 12:40:37","10-JUN-2003 00:00:00"
"110000577812","ICIS","2660121","FORMAL ENFORCEMENT ACTION","FEDERAL","20-NOV-2002 00:00:00","FINAL ORDER ISSUED","","","ICIS","11-APR-2003 10:35:36","17-JUN-2003 16:29:44","19-JUN-2003 12:19:21"
"110000577812","NPDES","PRR053067","STORM WATER INDUSTRIAL","FEDERAL","","","","","ICIS","08-OCT-2015 00:00:00","03-SEP-2016 12:45:09",""
"110000577812","ICIS","42097","FORMAL ENFORCEMENT ACTION","FEDERAL","31-MAR-1997 00:00:00","COMPLAINT/PROPOSED ORDER","","","ICIS","04-OCT-2001 09:10:15","04-APR-1997 00:00:00","10-JUN-2003 00:00:00"
"110000580363","SEMS","PRN008016727","SUPERFUND (NON-NPL)","FEDERAL","","","","","SEMS","","22-MAY-2013 13:06:58","11-DEC-2015 00:00:28"
