"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","ALTERNATIVE_NAME","ALTERNATIVE_NAME_TYPE"
"110000580577","E-GGRT","1007735","BAXTER HEALTHCARE SA / BAXTER HEALTHCARE OF PUERTO RICO","PROGRAM NAME"
"110000580577","EIS","7128611","BAXTER HEALTH CARE OF PUERTO RICO , GUAYAMA","PROGRAM NAME"
"110000580577","AIR","PR0000007205700011","OHMEDA CARIBE INC.(AKA ANAQUEST)","PROGRAM NAME"
"110000580577","AIR","PR0000007205700011","OHMEDA CARIBE, INC. ANTES ANAQUEST CARIB","MAILING NAME"
"110000580577","NCDB","I02#19900925PR003 2","ANAQUEST","PROGRAM NAME"
"110000580577","AIRS/AFS","7205700011","OHMEDA CARIBE INC.(AKA ANAQUEST)","PROGRAM NAME"
"110000580577","TRIS","00654NQSTNROAD3","BAXTER HEALTHCARE CORP. OF PR","PRIMARY"
"110000580586","TRIS","00656VSSLLBARRI","ARMSTRONG HOLDING CORP","PROGRAM NAME"
"110000580595","TRIS","00657FRTCHPARQU","FORTO CHEMICAL CORP","PROGRAM NAME"
"110000580595","RCRAINFO","PRR000012815","FORTO CHEMICAL CO","PROGRAM NAME"
"110000580595","NCDB","I02#19901227PR003 1","FORTO CORP","PROGRAM NAME"
"110000580595","ICIS","19162","FORTO CHEMICAL CORP","PROGRAM NAME"
"110000580595","EIS","8959411","FORTO CHEMICAL CORP","PROGRAM NAME"
"110000580595","SSTS","038718PR001","FORTO CHEMICAL CORP","PROGRAM NAME"
"110000580595","ICIS","38798","FORTO CHEMICAL CORP","PROGRAM NAME"
"110000580595","NCDB","I02#2000080914684 3","FORTO CHEMICAL CORP","PROGRAM NAME"
"110000580602","RCRAINFO","PRD090451824","JOHNSON & JOHNSON MEDICAL INC","PROGRAM NAME"
"110000580602","NCDB","I02#19911219PR003 1","JOHNSON & JOHNSON DENTAL CARE CO","PROGRAM NAME"
"110000580602","TRIS","00658JHNSN933RO","JOHNSON & JOHNSON MEDICAL INC","PROGRAM NAME"
"110000580602","AIR","PR0000007206300026","JANSSEN ORTHO LLC","PROGRAM NAME"
"110000580602","NCDB","I02#19911219PR001 2","JOHNSON & JOHNSON DENTAL CARE CO (PR)","PROGRAM NAME"
"110000580602","ICIS","44466","JOHNSON&JOHNSOND.O.C.","PRIMARY"
"110000580602","NCDB","I02#19941201PR004 2","JOHNSON & JOHNSON PHARMACEUTICAL PARTNER","PROGRAM NAME"
"110000580602","AIRS/AFS","7206300026","JANSSEN ORTHO LLC","PROGRAM NAME"
"110000580602","ICIS","44466","JOHNSON & JOHNSON MEDICAL INCORPORATED","PROGRAM NAME"
"110000580620","RMP","100000158679","TAPI PUERTO RICO - HUMACAO SITE","PROGRAM NAME"
"110000580620","NCDB","I02#19920326PR001 1","PCR PUERTO RICO, INC","PROGRAM NAME"
"110000580620","TRIS","00661PCRPRHUMAC","TAPI PUERTO RICO HUMACAO SITE","PROGRAM NAME"
"110000580620","NCDB","I02#19920326PR003 1","PCR PUERTO RICO, INC","PROGRAM NAME"
"110000580620","NCDB","I02#19890425A2002 4","PCR DE PR","PROGRAM NAME"
"110000580620","RCRAINFO","PRD090578014","CLARIANT LIFE SCIENCE MOLECULES PR INC","PROGRAM NAME"
"110000580639","TRIS","00661SYNTXROAD9","LEGACY PHARMACEUTICAL PUERTO RICO LLC","PROGRAM NAME"
"110000580639","BR","PRD090493917","LEGACY PHARMACEUTICALS PR LLC","PROGRAM NAME"
"110000580639","ICIS","40864","ICN DUTCH HOLDINGS BV","PROGRAM NAME"
"110000580639","RCRAINFO","PRD090493917","LEGACY PHARMACEUTICALS PR LLC","PROGRAM NAME"
"110000580648","NPDES","PRR053208","BAXTER HEALTHCARE OF PUERTO RICO, INC.","PROGRAM NAME"
"110000580648","AIR","PR0000007207300007","BAXTER HEALTHCARE","PROGRAM NAME"
"110000580648","RCRAINFO","PRD000768283","BAXTER HEALTHCARE CORP OF PR JAYUYA","PROGRAM NAME"
"110000580648","ICIS","40538","TRAVENOL LABORATORIES INC","PROGRAM NAME"
"110000580648","AIRS/AFS","7207300007","BAXTER HEALTHCARE","PROGRAM NAME"
"110000580648","TRIS","00664BXTRHSTROA","BAXTER HEALTHCARE OF PUERTO RICO","PROGRAM NAME"
"110000580648","EIS","7129911","BAXTER HEALTHCARE OF PUERTO RICO","PROGRAM NAME"
"110000580648","RCRAINFO","PRD000706457","TRAVENOL LABORATORIES INC","PROGRAM NAME"
"110000580648","ICIS","40538","TRAVENOL LABS PLANTA 1 KM","PRIMARY"
"110000580657","EIS","8951411","MCNEIL CONSUMER PRODUCTS","PROGRAM NAME"
"110000580657","AIRS/AFS","7208500024","MC NEIL HEALTHCARE","PROGRAM NAME"
"110000580657","ICIS","44299","MCNEIL CONSUMMER PRODUCTS","PRIMARY"
"110000580657","ICIS","44299","MC NEIL CONSUMER PRODUCTS, (P.R.) INC","PRIMARY"
"110000580657","RCRAINFO","PRD000831610","JOHNSON & JOHNSON PROFESSIONAL INC","PROGRAM NAME"
"110000580657","ICIS","44299","MCNEIL CONSUMER PRODUCTS","PRIMARY"
"110000580657","NPDES","PRR053183","MCNEIL HEALTHCARE, LLC","PROGRAM NAME"
"110000580657","NPDES","PRU080300","MCNEIL CONSUMER PRODUCTS","PROGRAM NAME"
"110000580657","EIS","7130011","DEPUTY CASTING PRODS  JOHNSON & JOHNSON","PROGRAM NAME"
"110000580657","ICIS","2656676","MCNEIL COMSUMER PRODUCTS","PROGRAM NAME"
"110000580657","NCDB","I02#19941122PR004 2","MC NEIL CONSUMER PRODUCTS, (P.R.) INC","PROGRAM NAME"
"110000580657","RCRAINFO","PRD980767974","MCNEIL CONSUMER HEALTHCARE PR","PRIMARY"
"110000580657","AIR","PR0000007208500024","MC NEIL HEALTHCARE, LLC","PROGRAM NAME"
"110000580657","BR","PRD980767974","MCNEIL HEALTHCARE LLC","PROGRAM NAME"
"110000580657","TRIS","00671JHNSNRD183","DEPUTY CASTING PRODS.JOHNSON & JOHNSON","PRIMARY"
"110000580657","ICIS","44299","MCNEIL CONSUMER HEALTHCARE PR","PROGRAM NAME"
"110000580657","TRIS","00671JHNSNRD183","DEPUY CASTING PRODS. JOHNSON & JOHNSON","PRIMARY"
"110000580657","NCDB","I02#19911218PR001 2","JOHNSON & JOHNSON CONSUMER PRODUCTS","PRIMARY"
"110000580657","TRIS","00671JHNSNRD183","MCNEIL HEALTHCARE LLC","PROGRAM NAME"
"110000580666","RMP","100000094033","METALOR ELECTROTECHNICS (PR) LLC","PROGRAM NAME"
"110000580666","RCRAINFO","PRD090426180","METALOR ELECTROTECHNICS (PUERTO RICO) LLC","PROGRAM NAME"
"110000580666","ICIS","3400099781","AMI DODUCO (PR) LLC","PROGRAM NAME"
"110000580666","BR","PRD090426180","METALOR ELECTROTECHNICS (PUERTO RICO) LLC","PROGRAM NAME"
"110000580666","TRIS","00673GBNSLROAD9","METALOR ELECTROTECHNICS (PUERTO RICO) LLC","PROGRAM NAME"
"110000580675","AIR","PR0000007209700008","PREPA TURBINAS DE GAS DE MAYAGUEZ","PROGRAM NAME"
"110000580675","ICIS","2600002477","MAYAGUEZ GENERATING STATION","PROGRAM NAME"
"110000580675","EIS","15515011","MAYAGUEZ GAS TURBINES POWER PLANT","MERGED SITE NAME"
"110000580675","ICIS","7425980","PREPA MAYAGUEZ GENERATING STATION","PROGRAM NAME"
"110000580675","RCRAINFO","PRR000018366","PREPA MAYAGUEZ GAS TURBINES","PROGRAM NAME"
"110000580675","TRIS","00680MYGZGMALEC","PREPA MAYAGUEZ GAS TURBINES POWER PLANT","PRIMARY"
"110000580675","AIRS/AFS","7209700008","PREPA MAYAGUEZ - GAS TURBINE","PROGRAM NAME"
"110000580675","TRIS","00680MYGZGMALEC","MAYAGUEZ GAS TURBINES POWER PL ANT","PROGRAM NAME"
"110000580675","AIR","PR0000007209700008","PREPA MAYAGUEZ","MAILING NAME"
"110000580675","EIS","15515011","PREPA MAYAGUEZ","PROGRAM NAME"
"110000580675","E-GGRT","1005541","PREPA MAYAGUEZ TURBINE POWER BLOCK","PROGRAM NAME"
"110000580675","AIRS/AFS","7209700008","PREPA MAYAGUEZ","MAILING NAME"
"110000580675","RCRAINFO","PRD987379856","PUERTO RICO ELECTRIC POWER AUTH","PROGRAM NAME"
"110000580675","ICIS","6685615","PREPA GAS TURBINES-MAYAGUEZ","PROGRAM NAME"
"110000580719","TRIS","00693PRPVGPR2KM","PUERTO RICO ELECTRIC POWER AUTHORITY","MAILING NAME"
"110000580719","E-GGRT","1005469","PREPA VEGA BAJA TURBINE POWER BLOCK","PROGRAM NAME"
"110000580719","TRIS","00693PRPVGPR2KM","PREPA-VEGA BAJA GAS TURBINES POWER PLANT","PROGRAM NAME"
"110000580719","RCRAINFO","PRR000023515","PREPA - VEGA BAJA TECHNICAL OPERATIONS OFFICE","PROGRAM NAME"
"110000580719","AIRS/AFS","7214500007","VEGA BAJA GAS TURBINE POWER BLK (PREPA)","PROGRAM NAME"
"110000580719","AIR","PR0000007214500007","PREPA VEGA BAJA GAS TURBINE POWER BLK","PROGRAM NAME"
"110000580719","EIS","15515111","PREPA VEGA BAJA","PROGRAM NAME"
"110000580719","ICIS","6685616","PREPA GAS TURBINES-VEGA BAJA","PROGRAM NAME"
"110000580764","TRIS","00707CRBGNSTATE","GE INDUSTRIAL OF PR LLC","PROGRAM NAME"
"110000580764","RCRAINFO","PRD090492109","GE PUERTO RICO INVESTMENT INC","PRIMARY"
"110000580764","RCRAINFO","PRD090492109","GE INDUSTRIAL OF PR LLC","PROGRAM NAME"
"110000580764","TRIS","00707CRBGNSTATE","PO BOX 667","MAILING NAME"
"110000580764","AIR","PR0000007210900016","CARIBE GE ELECTRICAL VEHICLE CONTROLS","PROGRAM NAME"
"110000580764","ICIS","40694","CARIBE GE PDTS","PROGRAM NAME"
"110000580764","AIRS/AFS","7210900016","CARIBE GE ELECTRICAL VEHICLE CONTROLS","PROGRAM NAME"
"110000580791","TRIS","00721CRBGNRD191","GE RESIDENTIAL PRODS INC","PROGRAM NAME"
"110000580791","ICIS","40616","GENERAL ELECTRIC RESIDENTIAL PRODUCTS INCORPORATED","PROGRAM NAME"
"110000580791","NCDB","I02#19940908PR004 1","CARIBE G E PRODUCTS, INC","PROGRAM NAME"
"110000580791","ACRES","173861","GE PALMER","PROGRAM NAME"
"110000580791","RCRAINFO","PRD090037276","CARIBE GENERAL ELECTRIC PRODUCT","PROGRAM NAME"
"110000580791","RCRAINFO","PRD090510793","G E RESIDENTIAL PRODUCTS INC","PROGRAM NAME"
"110000580808","RCRAINFO","PRD981870439","ECHLIN PONCE INC","PROGRAM NAME"
"110000580808","TRIS","00731CHLNPELTUQ","DANA ENGINE MANAGEMENT GROUP","PROGRAM NAME"
"110000580817","ICIS","43084","CHECKPOINT SYSTEMS OF PUERTO RICO INCORPORATED","PROGRAM NAME"
"110000580817","TRIS","00732CHCKPSABAN","CHECKPOINT CARIBBEAN LTD","PROGRAM NAME"
"110000580817","RMP","100000201131","CHECKPOINT CARIBBEAN LTD","PROGRAM NAME"
"110000580817","EIS","8950811","CHECKPOINT SYSTEMS OF PR INC","PROGRAM NAME"
"110000580817","RCRAINFO","PRD091126037","CHECKPOINT SYSTEMS OF PR INC","PROGRAM NAME"
"110000580817","RCRAINFO","PRR000021857","CHECKPOINT CARIBBEAN LTD","PROGRAM NAME"
"110000580817","TRIS","00732CHCKPSABAN","CHECKPOINT SYS. OF PR INC. LOT 28","PRIMARY"
"110000580826","AIR","PR0000007211500002","GLAMOUTETTE FASHION MILLS","PROGRAM NAME"
"110000580826","RMP","100000148869","GLAMOURETTE FASHION MILLS INC.","PROGRAM NAME"
"110000580826","RCRAINFO","PRR000016642","GLAMOURETTE FASHIONS","PROGRAM NAME"
"110000580826","NPDES","PRU080003","GLAMOURETTE FASHION MILLS","PROGRAM NAME"
"110000580826","AIRS/AFS","7211500002","GLAMOUTETTE FASHION MILLS","PROGRAM NAME"
"110000580826","ICIS","600036612","GLAMOURETTE FASHION MILLS","PROGRAM NAME"
"110000580826","TRIS","00742GLMRTSTATE","GLAMOURETTE FASHION MILLS INC","PROGRAM NAME"
"110000580826","RCRAINFO","PRN008003345","GLAMOURETTE FASHION MILLS INC","PROGRAM NAME"
"110000580853","TRIS","00753WLLCNBSTRE","WALLACE SILVERSMITHS & PR LTD","PROGRAM NAME"
"110000580853","SEMS","PRN000206029","INTERNATIONAL SILVER; CALLE B","ALIAS NAME"
"110000580853","RCRAINFO","PRD090405648","INTERNATIONAL SILVER DE PR INC","PRIMARY"
"110000580853","ICIS","31955","INTERNATIONAL SILVER DE PR INC","PROGRAM NAME"
"110000580853","SEMS","PRN000206029","WALLACE INTERNATIONAL","PROGRAM NAME"
"110000580853","NCDB","I02#1999092814684 1","WALLACE INTERNATIONAL DE PR, INC","PROGRAM NAME"
"110000580871","SEMS","PRD982791220","COMMERCIAL CHEMICAL CORPORATION","ALIAS NAME"
"110000580871","SEMS","PRD982791220","MANUEL DEL VALLE. INC. (MDV)","PROGRAM NAME"
"110000580871","RCRAINFO","PRD982791220","MANUEL DEL VALLE INC","PROGRAM NAME"
"110000580871","RMP","100000152167","MANUEL DEL VALLE, INC.","PROGRAM NAME"
"110000580871","TRIS","00759MNLDLBROAD","MANUEL DEL VALLE INC.","PROGRAM NAME"
"110000580880","RCRAINFO","PRD000708305","CUTLER HAMMER DE PR CO","PROGRAM NAME"
"110000580880","TRIS","00759NTRRPRD854","CUTLER-HAMMER DE PUERTO RICO CO","PROGRAM NAME"
"110000580880","NCDB","I02#199708120002  1","CUTLER-HAMMER DE PUERTO RICO CO","PROGRAM NAME"
"110000580880","NCDB","I02#19941117PR004 1","CUTLER-HAMMER DE PUERTO RICO, CO","PRIMARY"
"110000580915","NCDB","I02#199311165022  1","PUERTO RICO SUN OIL CO","PROGRAM NAME"
"110000580915","SFDW","PR0677106","SHELL CHEMICAL YABUCOA","PROGRAM NAME"
"110000580915","NPDES","PR0000400","BUCKEYE CARIBBEAN TERMINALS LLC","PROGRAM NAME"
"110000580915","EIS","7439011","DOWNSTREAM CHEMICALS","PROGRAM NAME"
"110000580915","RCRAINFO","PRD090074071","BUCKEYE CARIBBEAN TERMINALS LLC","PROGRAM NAME"
"110000580915","RCRAINFO","PRD090074071","SHELL CHEMICAL YABUCOA INC","PRIMARY"
"110000580915","OTAQREG","02090","SHELL CHEMICAL YABUCOA, INC.","PROGRAM NAME"
"110000580915","TRIS","00767YBCSNROUTE","BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI)","PROGRAM NAME"
"110000580915","BR","PRD090074071","BUCKEYE CARIBBEAN TERMINALS LLC","PROGRAM NAME"
"110000580915","ICIS","44462","SHELL CHEMICAL YABUCOA, INC.","PROGRAM NAME"
"110000580915","RMP","100000105931","SHELL CHEMICAL YABUCOA INC.","PRIMARY"
"110000580915","ICIS","40860","SHELL CHEMICALS YABUCOA INCORPORATED","PRIMARY"
"110000580915","ICIS","1800045010","SHELL CHEMICAL YABUCOA INC.","PROGRAM NAME"
"110000580915","NCDB","I02#199312071173  1","PUERTO RICO SUN OIL CO","PROGRAM NAME"
"110000580915","SFDW","PR0677106 903","SHELL CHEMICAL YABUCOA-YABUCOA SUN OIL","PROGRAM NAME"
"110000580915","AIR","PR0000007215100004","BUCKEYE CARIBBEAN TERM (SHELL CHEM)","PROGRAM NAME"
"110000580915","RMP","100000105931","SHELL CHEMICAL YABUCOA, INC.","PROGRAM NAME"
"110000580915","OTAQREG","81208","SHELL YABUCOA","PROGRAM NAME"
"110000580915","EIS","7439011","SHELL CHEMICAL YABUCOA INC","HISTORICAL"
"110000580915","NCDB","D02#EPCRA-95-0307","PUERTO RICO SUN OIL CO","PROGRAM NAME"
"110000580915","ICIS","40860","PUERTO RICO SUN OIL COMPANY LLC","PROGRAM NAME"
"110000580915","RCRAINFO","PRR000015271","GARAGE BURGOS","PROGRAM NAME"
"110000580915","AIRS/AFS","7215100004","BUCKEYE CARIBBEAN TERM (SHELL CHEM)","PROGRAM NAME"
"110000580924","AIR","PR0000007207700025","LASER PRODUCTS","PROGRAM NAME"
"110000580924","RMP","100000038915","LASER PRODUCTS INC.","PROGRAM NAME"
"110000580924","SSTS","070885PR001","LASER PRODUCTS INC","PROGRAM NAME"
"110000580924","AIRS/AFS","7207700025","LASER PRODUCTS","PROGRAM NAME"
"110000580924","RCRAINFO","PRN008022055","LASER CHEMICAL PRODUCTS","PROGRAM NAME"
"110000580924","TRIS","00777LSRPRRD185","LASER PRODUCT INC.","PROGRAM NAME"
"110000580933","EIS","15514911","PREPA JOBOS GAS TURBINES POWER PLANT","MERGED SITE NAME"
"110000580933","E-GGRT","1005540","PREPA JOBOS TURBINE POWER BLOCK","PROGRAM NAME"
"110000580933","AIRS/AFS","7205700005","PREPA-JOBOS","PROGRAM NAME"
"110000580933","TRIS","00784PRPJBPR03K","PUERTO RICO ELECTRIC POWER AUTHORITY","MAILING NAME"
"110000580933","EIS","15514911","PREPA JOBOS","PROGRAM NAME"
"110000580933","TRIS","00784PRPJBPR03K","PREPA-JOBOS GAS TURBINES POWER PLANT","PROGRAM NAME"
"110000580933","AIR","PR0000007205700005","PREPA JOBOS GAS TURBINE POWER BLOCK","PROGRAM NAME"
"110000580979","NCDB","I02#199804280002  1","TROPICAIR MFG CORP","PROGRAM NAME"
"110000580979","ICIS","2443490","TROPICAIR MANUFACTURING CORPORATION","PROGRAM NAME"
"110000580979","TRIS","00918TRPCRFEDER","TROPICAIR MANUFACTURING CORP","PROGRAM NAME"
"110000580988","NCDB","I02#2000081716786 1","SHELL COMPANY PUERTO RICO, LTD","PROGRAM NAME"
"110000580988","EIS","7129311","SHELL CO  (PR) LTD","PROGRAM NAME"
"110000580988","NPDES","PR0025437","THE PLACCO COMPANY OF PUERTO RICO","PROGRAM NAME"
"110000580988","TRIS","00926SHLLCRD28P","SHELL CO (PR) LTD","PROGRAM NAME"
"110000580997","NCDB","I02#19930826PR003 1","WATER TREATMENT SPECIALIST, INC","PROGRAM NAME"
"110000580997","ICIS","40850","WATER TREATMENT SPECIALISTS","PROGRAM NAME"
"110000580997","TRIS","00926WTRTRPOBOX","WATER TREATMENT SPECIALIST INC.","PRIMARY"
"110000580997","RMP","100000135114","WATER TREATMENT SPECIALISTS, INC.","PROGRAM NAME"
"110000580997","NCDB","D02#EPCRA-89-0302","WATER TREATMENT SPECIALISTS, INC.","PROGRAM NAME"
"110000580997","NCDB","I02#19890424A2001 1","WATER TREATMENT SPECIALISTS, INC","PROGRAM NAME"
"110000580997","EIS","7115311","WATER TREATMENT SPECIALIST INC","PROGRAM NAME"
"110000580997","TRIS","00926WTRTRPOBOX","WATER TREATMENT SPECIALIST INC","PROGRAM NAME"
"110000581004","NPDES","PRR053099","ESSROC SAN JUAN ITALCEMENTI GROUP","PROGRAM NAME"
"110000581004","CEDRI","CEDRI90482","ESSROC SAN JUAN INC","PROGRAM NAME"
"110000581004","NCDB","I02#199804070001  1","SAN JUAN CEMENT CO, INC","PROGRAM NAME"
"110000581004","ICIS","36127","ESSROC SAN JUAN INCORPORATED","PROGRAM NAME"
"110000581004","ICIS","2600005832","ESSROC SAN JUAN, INC","PROGRAM NAME"
"110000581004","CEDRI","CEDRI90483","ESSROC SAN JUAN","PROGRAM NAME"
"110000581004","RCRAINFO","PRD980526115","SAN JUAN CEMENT CO INC","PROGRAM NAME"
"110000581004","CEDRI","CEDRI128562","ESSROC SAN JUAN, DORADO TERMINAL","PROGRAM NAME"
"110000581004","E-GGRT","1006164","ESSROC SAN JUAN","PROGRAM NAME"
"110000581004","NCDB","I02#1995060610901 1","SAN JUAN CEMENT CO, INC","PROGRAM NAME"
"110000581004","TSCA","TSCA6024","ESSROC SAN JUAN INCORPORATED","PROGRAM NAME"
"110000581004","ICIS","3000002960","ESSROC SAN JUAN, DORADO TERMINAL","PROGRAM NAME"
"110000581004","TRIS","00936SNJNCKM267","ESSROC SAN JUAN INC.","PROGRAM NAME"
"110000581004","AIRS/AFS","7205100007","ESSROC SAN JUAN","PROGRAM NAME"
"110000581004","NPDES","PR0001163","ESSROC SAN JUAN, INC.","PROGRAM NAME"
"110000581004","CEDRI","CEDRI128561","ESSROC SAN JUAN ITALCEMENTI GROUP","PROGRAM NAME"
"110000581004","EIS","15512311","ESSROC SAN JUAN INC.","PROGRAM NAME"
"110000581004","AIR","PR0000007205100007","ESSROC SAN JUAN","PROGRAM NAME"
"110000581004","ICIS","1800045096","ESSROC SAN JUAN INCORPORATED","PROGRAM NAME"
"110000581004","TSCA","100605802","ESSROC SAN JUAN INCORPORATED","PROGRAM NAME"
"110000581004","EIS","15512311","ESSROC SAN JUAN INC","MERGED SITE NAME"
"110000581004","NCDB","D02#PCB-95-0307","SAN JUAN CEMENT CO INC","PROGRAM NAME"
"110000581004","NCDB","I02#19930427PR003 1","SAN JUAN CEMENT CO, INC","PROGRAM NAME"
"110000581022","NCDB","D02#EPCRA-93-0304","FORTEX INDUSTRIES INC. (TO ORC 01/05/93)","PROGRAM NAME"
"110000581022","ICIS","33407","FORTEX INCORPORATED","PRIMARY"
"110000581022","ICIS","33407","FORTEX INDUSTRIES INC","PROGRAM NAME"
"110000581022","NCDB","I02#19871110PR001 1","FORTEX INDUSTRIES","PRIMARY"
"110000581022","RCRAINFO","PRD982741027","FORTEX INDUSTRIES INC","PROGRAM NAME"
"110000581022","TRIS","00959FRTXNRD174","FORTEX INC","PROGRAM NAME"
"110000581022","NCDB","I02#19920826A2001 2","FORTEX INDUSTRIES, INC","PROGRAM NAME"
"110000581022","ICIS","33407","FORTEX INDUSTRIES INC. (TO ORC 01/05/93)","PRIMARY"
"110000581068","ICIS","44289","J S CHEMICAL CORPORATION","PROGRAM NAME"
"110000581068","RCRAINFO","PRN008008856","JS CHEM CORP","PROGRAM NAME"
"110000581068","TRIS","00970JSCHMRD169","J S CHEM CORP","PROGRAM NAME"
"110000602571","ICIS","40017","PUERTO RICO ELECTRIC POWER AUTHORITY CAMBALACHE COMBUSTION TURBINE PLANT","PROGRAM NAME"
"110000602571","E-GGRT","1005539","PREPA CAMBALACHE COMBUSTION TURBINE PLANT","PROGRAM NAME"
"110000602571","ICIS","8029631","PREPA CAMBALACHE COMBUSTION TURBINES FACILITY","PROGRAM NAME"
"110000602571","EIS","6982711","PREPA CAMBALACHE","PROGRAM NAME"
"110000602571","RCRAINFO","PRN008015505","PREPA CAMALACHE COMB TURBINE FACILITY","PROGRAM NAME"
"110000602571","ICIS","1800045031","PREPA - CAMBALACHE COMBUSTION TURBINE","PROGRAM NAME"
"110000602571","TRIS","00612PRPCMPR681","PREPA-CAMBALACHE COMBUSTION TURBINE PLANT","PROGRAM NAME"
"110000602571","AIRS/AFS","7201300081","PREPA CAMBALACHE (CAMBA.COMBUST.TURBINE)","PROGRAM NAME"
"110000602571","AIR","PR0000007201300081","PREPA CAMBALACHE COMBUSTION TURBINE PLANT","PROGRAM NAME"
"110000602740","ICIS","40801","PHILLIPS PUERTO RICO CORE INCORPORATED","PROGRAM NAME"
"110000602740","NPDES","PR0000850","CHEVRON PHILLIPS CHEMICAL PR CORE LLC","PROGRAM NAME"
"110000602740","RCRAINFO","PRD991291972","CHEVRON PHILLIPS CHEMICAL PR CORE","PROGRAM NAME"
"110000602740","NCDB","D02#EPCRA-95-0301","PHILLIPS PUERTO RICO CORE, INC.","PROGRAM NAME"
"110000602740","BR","PRD991291972","CHEVRON PHILLIPS CHEMICAL PR CORE","PROGRAM NAME"
"110000602740","AIRS/AFS","7205700004","PHILLIPS P R CORE INC.","MAILING NAME"
"110000602740","NCDB","I02#199311175022  1","PHILLIPS PUERTO RICO CORE, INC","PROGRAM NAME"
"110000602740","TRIS","00654PHLPSPHILI","CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE INC.","PRIMARY"
"110000602740","NCDB","I02#199312081173  1","PHILLIPS PR CORE","PROGRAM NAME"
"110000602740","NPDES","PRR05BK49","CHEVRON PHILLIPS CHEMICAL PR CORE LLC","PROGRAM NAME"
"110000602740","RMP","100000004684","CHEVRON PHILLIPS CHEMICAL P.R. CORE INC.","PROGRAM NAME"
"110000602740","NCDB","I02#199103201980  1","PHILLIPS PUERTO RICO CORE, INC","PROGRAM NAME"
"110000602740","AIRS/AFS","7205700004","CHEVRON PHILLIPS PR CORE INC","PROGRAM NAME"
"110000602740","ICIS","2655308","CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE, INC","PROGRAM NAME"
"110000602740","NPDES","PRR10BR63","PHILLIPS PUERTO RICO CORE INCORPORATED","PROGRAM NAME"
"110000602740","SFDW","PR0530015","CHEVRON PHILLIPS CHEMICAL PR CORE LLC","PROGRAM NAME"
"110000602740","AIR","PR0000007205700004","PHILLIPS P R CORE INC.","MAILING NAME"
"110000602740","NCDB","D02#E-02-2004-4301","CHEVRON PHILLIPS CHEMICAL PR CORE, INC","PROGRAM NAME"
"110000602740","NPDES","PRR05A848","CHEVRON PHILLIPS PUERTO RICO CORE INC.","PROGRAM NAME"
"110000602740","TRIS","00654PHLPSPHILI","CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE LLC","PROGRAM NAME"
"110000602740","NCDB","D02#PCB-95-0306","PHILLIPS PUERTO RICO CORE, INC","PROGRAM NAME"
"110000602740","AIR","PR0000007205700004","CHEVRON PHILLIPS PR CORE INC","PROGRAM NAME"
"110000602740","ICIS","1800045175","CHEVRON PHILLIPS CHEMICAL PUERTO RICO CORE INCORPORATED","PROGRAM NAME"
"110000602740","EIS","7128711","CHEVRON PHILLIPS CHEMICAL PR CORE, INC.","PROGRAM NAME"
"110000602768","RCRAINFO","PRD091063743","PRODUCTOS CIRCUITOS DE PR INC","PROGRAM NAME"
"110000602768","TRIS","00665PRDCTKM667","PRODUCTOS CIRCUITOS DE PR INC","PROGRAM NAME"
"110000602820","AIR","PR0000007212300022","STERI-TECH, INC.","PROGRAM NAME"
"110000602820","AIRS/AFS","7212300022","STERI-TECH, INC.","PROGRAM NAME"
"110000602820","TRIS","00751STRTCRD701","STERI-TECH, INC.","PROGRAM NAME"
"110000602820","ICIS","3600097925","STERI-TECH INC","PROGRAM NAME"
"110000607941","NCDB","I02#199312215036  1","BEST CHEMICAL, INC","PROGRAM NAME"
"110000607941","ICIS","33194","BESST CHEMICALS INCORPORATED","PRIMARY"
"110000607941","NPDES","PRU080081","BESST CHEMICALS, INC.","PROGRAM NAME"
